country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Indonesia,2017,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,46.77,,,0,ASEAN
Indonesia,2016,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,..,,,0,ASEAN
Indonesia,2015,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,..,,,0,ASEAN
Indonesia,2014,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,35.17,,,0,ASEAN
Indonesia,2013,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,..,,,0,ASEAN
Indonesia,2012,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,..,,,0,ASEAN
Indonesia,2011,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",IDN,12.82,,,0,ASEAN
Indonesia,2022,"Account, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Account, female (% age 15+)",IDN,52.3,,,0,ASEAN
Indonesia,2017,"Account, female (% age 15+)",IDN,51.35,,,0,ASEAN
Indonesia,2014,"Account, female (% age 15+)",IDN,37.46,,,0,ASEAN
Indonesia,2011,"Account, female (% age 15+)",IDN,19.21,,,0,ASEAN
Indonesia,2022,"Account, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Account, male (% age 15+)",IDN,51.18,,,0,ASEAN
Indonesia,2017,"Account, male (% age 15+)",IDN,46.25,,,0,ASEAN
Indonesia,2014,"Account, male (% age 15+)",IDN,34.62,,,0,ASEAN
Indonesia,2011,"Account, male (% age 15+)",IDN,19.97,,,0,ASEAN
Indonesia,2022,"Account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Account, rural (% age 15+)",IDN,45.86,,,0,ASEAN
Indonesia,2017,"Account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Account, urban (% age 15+)",IDN,54.58,,,0,ASEAN
Indonesia,2017,"Account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2024,Current account balance (% of GDP),IDN,..,,,0,ASEAN
Indonesia,2023,Current account balance (% of GDP),IDN,-0.148899137539572,,,0,ASEAN
Indonesia,2022,Current account balance (% of GDP),IDN,1.00184767462664,,,0,ASEAN
Indonesia,2021,Current account balance (% of GDP),IDN,0.295885914530007,,,0,ASEAN
Indonesia,2020,Current account balance (% of GDP),IDN,-0.418606247730959,,,0,ASEAN
Indonesia,2019,Current account balance (% of GDP),IDN,-2.70566198130944,,,0,ASEAN
Indonesia,2018,Current account balance (% of GDP),IDN,-2.93907291486926,,,0,ASEAN
Indonesia,2017,Current account balance (% of GDP),IDN,-1.59465689988054,,,0,ASEAN
Indonesia,2016,Current account balance (% of GDP),IDN,-1.81915089252068,,,0,ASEAN
Indonesia,2015,Current account balance (% of GDP),IDN,-2.03504192738521,,,0,ASEAN
Indonesia,2014,Current account balance (% of GDP),IDN,-3.08816907533729,,,0,ASEAN
Indonesia,2013,Current account balance (% of GDP),IDN,-3.1899648289581,,,0,ASEAN
Indonesia,2012,Current account balance (% of GDP),IDN,-2.66027359462061,,,0,ASEAN
Indonesia,2011,Current account balance (% of GDP),IDN,0.188703954019704,,,0,ASEAN
Indonesia,2024,"Current account balance (BoP, current US$)",IDN,-8855790838.55682,,,0,ASEAN
Indonesia,2023,"Current account balance (BoP, current US$)",IDN,-2041662020.0125,,,0,ASEAN
Indonesia,2022,"Current account balance (BoP, current US$)",IDN,13215134910.4119,,,0,ASEAN
Indonesia,2021,"Current account balance (BoP, current US$)",IDN,3510715050.41252,,,0,ASEAN
Indonesia,2020,"Current account balance (BoP, current US$)",IDN,-4433269738.48785,,,0,ASEAN
Indonesia,2019,"Current account balance (BoP, current US$)",IDN,-30279059752.9683,,,0,ASEAN
Indonesia,2018,"Current account balance (BoP, current US$)",IDN,-30633120324.4287,,,0,ASEAN
Indonesia,2017,"Current account balance (BoP, current US$)",IDN,-16195634380.3564,,,0,ASEAN
Indonesia,2016,"Current account balance (BoP, current US$)",IDN,-16952255385.0263,,,0,ASEAN
Indonesia,2015,"Current account balance (BoP, current US$)",IDN,-17518744569.4758,,,0,ASEAN
Indonesia,2014,"Current account balance (BoP, current US$)",IDN,-27509865798.2326,,,0,ASEAN
Indonesia,2013,"Current account balance (BoP, current US$)",IDN,-29109199017.0583,,,0,ASEAN
Indonesia,2012,"Current account balance (BoP, current US$)",IDN,-24417850938.214,,,0,ASEAN
Indonesia,2011,"Current account balance (BoP, current US$)",IDN,1685068008.42165,,,0,ASEAN
Indonesia,2022,Financial institution account (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Financial institution account (% age 15+),IDN,50.51,,,0,ASEAN
Indonesia,2017,Financial institution account (% age 15+),IDN,48.39,,,0,ASEAN
Indonesia,2014,Financial institution account (% age 15+),IDN,35.95,,,0,ASEAN
Indonesia,2011,Financial institution account (% age 15+),IDN,19.58,,,0,ASEAN
Indonesia,2022,"Financial institution account, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Financial institution account, female (% age 15+)",IDN,51.67,,,0,ASEAN
Indonesia,2017,"Financial institution account, female (% age 15+)",IDN,51.14,,,0,ASEAN
Indonesia,2014,"Financial institution account, female (% age 15+)",IDN,37.24,,,0,ASEAN
Indonesia,2011,"Financial institution account, female (% age 15+)",IDN,19.21,,,0,ASEAN
Indonesia,2022,"Financial institution account, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Financial institution account, male (% age 15+)",IDN,49.29,,,0,ASEAN
Indonesia,2017,"Financial institution account, male (% age 15+)",IDN,45.52,,,0,ASEAN
Indonesia,2014,"Financial institution account, male (% age 15+)",IDN,34.62,,,0,ASEAN
Indonesia,2011,"Financial institution account, male (% age 15+)",IDN,19.97,,,0,ASEAN
Indonesia,2022,"Financial institution account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Financial institution account, rural (% age 15+)",IDN,45.21,,,0,ASEAN
Indonesia,2017,"Financial institution account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Financial institution account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Financial institution account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Financial institution account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Financial institution account, urban (% age 15+)",IDN,53.04,,,0,ASEAN
Indonesia,2017,"Financial institution account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Financial institution account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Financial institution account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a deposit (% with a financial institution account, age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a deposit (% with a financial institution account, age 15+)",IDN,42.69,,,0,ASEAN
Indonesia,2017,"Made a deposit (% with a financial institution account, age 15+)",IDN,44.36,,,0,ASEAN
Indonesia,2014,"Made a deposit (% with a financial institution account, age 15+)",IDN,78.9,,,0,ASEAN
Indonesia,2011,"Made a deposit (% with a financial institution account, age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made a digital in-store merchant payment (age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a digital in-store merchant payment (age 15+),IDN,10.44,,,0,ASEAN
Indonesia,2017,Made a digital in-store merchant payment (age 15+),IDN,..,,,0,ASEAN
Indonesia,2014,Made a digital in-store merchant payment (age 15+),IDN,..,,,0,ASEAN
Indonesia,2011,Made a digital in-store merchant payment (age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,Made a digital in-store merchant payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a digital in-store merchant payment: using a mobile phone (% age 15+),IDN,6.24,,,0,ASEAN
Indonesia,2017,Made a digital in-store merchant payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2014,Made a digital in-store merchant payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2011,Made a digital in-store merchant payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",IDN,6.7,,,0,ASEAN
Indonesia,2017,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",IDN,5.76,,,0,ASEAN
Indonesia,2017,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",IDN,4.68,,,0,ASEAN
Indonesia,2017,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",IDN,6.99,,,0,ASEAN
Indonesia,2017,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made a digital merchant payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a digital merchant payment (% age 15+),IDN,12.95,,,0,ASEAN
Indonesia,2017,Made a digital merchant payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2014,Made a digital merchant payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2011,Made a digital merchant payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital merchant payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital merchant payment, female (% age 15+)",IDN,13.59,,,0,ASEAN
Indonesia,2017,"Made a digital merchant payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital merchant payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital merchant payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital merchant payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital merchant payment, male (% age 15+)",IDN,12.3,,,0,ASEAN
Indonesia,2017,"Made a digital merchant payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital merchant payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital merchant payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital merchant payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital merchant payment, rural (% age 15+)",IDN,10.08,,,0,ASEAN
Indonesia,2017,"Made a digital merchant payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital merchant payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital merchant payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital merchant payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital merchant payment, urban (% age 15+)",IDN,14.33,,,0,ASEAN
Indonesia,2017,"Made a digital merchant payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital merchant payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital merchant payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made a digital online merchant payment for an online purchase (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a digital online merchant payment for an online purchase (% age 15+),IDN,5.88,,,0,ASEAN
Indonesia,2017,Made a digital online merchant payment for an online purchase (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2014,Made a digital online merchant payment for an online purchase (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2011,Made a digital online merchant payment for an online purchase (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,Made a digital payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a digital payment (% age 15+),IDN,29.13,,,0,ASEAN
Indonesia,2017,Made a digital payment (% age 15+),IDN,26.76,,,0,ASEAN
Indonesia,2014,Made a digital payment (% age 15+),IDN,16.39,,,0,ASEAN
Indonesia,2011,Made a digital payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital payment, female (% age 15+)",IDN,29.04,,,0,ASEAN
Indonesia,2017,"Made a digital payment, female (% age 15+)",IDN,28.52,,,0,ASEAN
Indonesia,2014,"Made a digital payment, female (% age 15+)",IDN,16.71,,,0,ASEAN
Indonesia,2011,"Made a digital payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital payment, male (% age 15+)",IDN,29.21,,,0,ASEAN
Indonesia,2017,"Made a digital payment, male (% age 15+)",IDN,24.91,,,0,ASEAN
Indonesia,2014,"Made a digital payment, male (% age 15+)",IDN,16.07,,,0,ASEAN
Indonesia,2011,"Made a digital payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital payment, rural (% age 15+)",IDN,19.7,,,0,ASEAN
Indonesia,2017,"Made a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a digital payment, urban (% age 15+)",IDN,33.64,,,0,ASEAN
Indonesia,2017,"Made a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made a utility payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a utility payment (% age 15+),IDN,73.06,,,0,ASEAN
Indonesia,2017,Made a utility payment (% age 15+),IDN,73.97,,,0,ASEAN
Indonesia,2014,Made a utility payment (% age 15+),IDN,60,,,0,ASEAN
Indonesia,2011,Made a utility payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made a utility payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a utility payment, female (% age 15+)",IDN,76.51,,,0,ASEAN
Indonesia,2017,"Made a utility payment, female (% age 15+)",IDN,76.91,,,0,ASEAN
Indonesia,2014,"Made a utility payment, female (% age 15+)",IDN,62.51,,,0,ASEAN
Indonesia,2011,"Made a utility payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a utility payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a utility payment, male (% age 15+)",IDN,69.46,,,0,ASEAN
Indonesia,2017,"Made a utility payment, male (% age 15+)",IDN,70.9,,,0,ASEAN
Indonesia,2014,"Made a utility payment, male (% age 15+)",IDN,57.42,,,0,ASEAN
Indonesia,2011,"Made a utility payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a utility payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a utility payment, rural (% age 15+)",IDN,74.27,,,0,ASEAN
Indonesia,2017,"Made a utility payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a utility payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a utility payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made a utility payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a utility payment, urban (% age 15+)",IDN,72.48,,,0,ASEAN
Indonesia,2017,"Made a utility payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made a utility payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made a utility payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made a utility payment: using a financial institution account (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a utility payment: using a financial institution account (% age 15+),IDN,10.22,,,0,ASEAN
Indonesia,2017,Made a utility payment: using a financial institution account (% age 15+),IDN,11.85,,,0,ASEAN
Indonesia,2014,Made a utility payment: using a financial institution account (% age 15+),IDN,2.91,,,0,ASEAN
Indonesia,2011,Made a utility payment: using a financial institution account (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,Made a utility payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made a utility payment: using a mobile phone (% age 15+),IDN,5.7,,,0,ASEAN
Indonesia,2017,Made a utility payment: using a mobile phone (% age 15+),IDN,3.22,,,0,ASEAN
Indonesia,2014,Made a utility payment: using a mobile phone (% age 15+),IDN,0.44,,,0,ASEAN
Indonesia,2011,Made a utility payment: using a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made a withdrawal (% with a financial institution account, age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made a withdrawal (% with a financial institution account, age 15+)",IDN,46.5,,,0,ASEAN
Indonesia,2017,"Made a withdrawal (% with a financial institution account, age 15+)",IDN,48.05,,,0,ASEAN
Indonesia,2014,"Made a withdrawal (% with a financial institution account, age 15+)",IDN,77.89,,,0,ASEAN
Indonesia,2011,"Made a withdrawal (% with a financial institution account, age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Made or received a digital payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Made or received a digital payment (% age 15+),IDN,37.19,,,0,ASEAN
Indonesia,2017,Made or received a digital payment (% age 15+),IDN,34.61,,,0,ASEAN
Indonesia,2014,Made or received a digital payment (% age 15+),IDN,23.31,,,0,ASEAN
Indonesia,2011,Made or received a digital payment (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Made or received a digital payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made or received a digital payment, female (% age 15+)",IDN,38.7,,,0,ASEAN
Indonesia,2017,"Made or received a digital payment, female (% age 15+)",IDN,35.49,,,0,ASEAN
Indonesia,2014,"Made or received a digital payment, female (% age 15+)",IDN,24.16,,,0,ASEAN
Indonesia,2011,"Made or received a digital payment, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made or received a digital payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made or received a digital payment, male (% age 15+)",IDN,35.6,,,0,ASEAN
Indonesia,2017,"Made or received a digital payment, male (% age 15+)",IDN,33.69,,,0,ASEAN
Indonesia,2014,"Made or received a digital payment, male (% age 15+)",IDN,22.45,,,0,ASEAN
Indonesia,2011,"Made or received a digital payment, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made or received a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made or received a digital payment, rural (% age 15+)",IDN,28.99,,,0,ASEAN
Indonesia,2017,"Made or received a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made or received a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made or received a digital payment, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Made or received a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Made or received a digital payment, urban (% age 15+)",IDN,41.11,,,0,ASEAN
Indonesia,2017,"Made or received a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Made or received a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Made or received a digital payment, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Mobile money account (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Mobile money account (% age 15+),IDN,9.29,,,0,ASEAN
Indonesia,2017,Mobile money account (% age 15+),IDN,3.12,,,0,ASEAN
Indonesia,2014,Mobile money account (% age 15+),IDN,0.45,,,0,ASEAN
Indonesia,2011,Mobile money account (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Mobile money account, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Mobile money account, female (% age 15+)",IDN,9.91,,,0,ASEAN
Indonesia,2017,"Mobile money account, female (% age 15+)",IDN,2.73,,,0,ASEAN
Indonesia,2014,"Mobile money account, female (% age 15+)",IDN,0.66,,,0,ASEAN
Indonesia,2011,"Mobile money account, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Mobile money account, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Mobile money account, male (% age 15+)",IDN,8.65,,,0,ASEAN
Indonesia,2017,"Mobile money account, male (% age 15+)",IDN,3.53,,,0,ASEAN
Indonesia,2014,"Mobile money account, male (% age 15+)",IDN,0.23,,,0,ASEAN
Indonesia,2011,"Mobile money account, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Mobile money account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Mobile money account, rural (% age 15+)",IDN,4.44,,,0,ASEAN
Indonesia,2017,"Mobile money account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Mobile money account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Mobile money account, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Mobile money account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Mobile money account, urban (% age 15+)",IDN,11.62,,,0,ASEAN
Indonesia,2017,"Mobile money account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Mobile money account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Mobile money account, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Own a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Own a mobile phone (% age 15+),IDN,73.17,,,0,ASEAN
Indonesia,2017,Own a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2014,Own a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2011,Own a mobile phone (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,Owns a debit or credit card (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Owns a debit or credit card (% age 15+),IDN,35.25,,,0,ASEAN
Indonesia,2017,Owns a debit or credit card (% age 15+),IDN,30.85,,,0,ASEAN
Indonesia,2014,Owns a debit or credit card (% age 15+),IDN,26.21,,,0,ASEAN
Indonesia,2011,Owns a debit or credit card (% age 15+),IDN,10.68,,,0,ASEAN
Indonesia,2022,"Owns a debit or credit card, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Owns a debit or credit card, female (% age 15+)",IDN,36.71,,,0,ASEAN
Indonesia,2017,"Owns a debit or credit card, female (% age 15+)",IDN,32.52,,,0,ASEAN
Indonesia,2014,"Owns a debit or credit card, female (% age 15+)",IDN,26.79,,,0,ASEAN
Indonesia,2011,"Owns a debit or credit card, female (% age 15+)",IDN,9.52,,,0,ASEAN
Indonesia,2022,"Owns a debit or credit card, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Owns a debit or credit card, male (% age 15+)",IDN,33.74,,,0,ASEAN
Indonesia,2017,"Owns a debit or credit card, male (% age 15+)",IDN,29.1,,,0,ASEAN
Indonesia,2014,"Owns a debit or credit card, male (% age 15+)",IDN,25.62,,,0,ASEAN
Indonesia,2011,"Owns a debit or credit card, male (% age 15+)",IDN,11.88,,,0,ASEAN
Indonesia,2022,"Owns a debit or credit card, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Owns a debit or credit card, rural (% age 15+)",IDN,29.8,,,0,ASEAN
Indonesia,2017,"Owns a debit or credit card, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Owns a debit or credit card, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Owns a debit or credit card, rural (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Owns a debit or credit card, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Owns a debit or credit card, urban (% age 15+)",IDN,37.87,,,0,ASEAN
Indonesia,2017,"Owns a debit or credit card, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2014,"Owns a debit or credit card, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2011,"Owns a debit or credit card, urban (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,Received digital payments (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2021,Received digital payments (% age 15+),IDN,23,,,0,ASEAN
Indonesia,2017,Received digital payments (% age 15+),IDN,21.4,,,0,ASEAN
Indonesia,2014,Received digital payments (% age 15+),IDN,17.73,,,0,ASEAN
Indonesia,2011,Received digital payments (% age 15+),IDN,..,,,0,ASEAN
Indonesia,2022,"Received digital payments, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Received digital payments, female (% age 15+)",IDN,24.28,,,0,ASEAN
Indonesia,2017,"Received digital payments, female (% age 15+)",IDN,21.06,,,0,ASEAN
Indonesia,2014,"Received digital payments, female (% age 15+)",IDN,17.65,,,0,ASEAN
Indonesia,2011,"Received digital payments, female (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2022,"Received digital payments, male (% age 15+)",IDN,..,,,0,ASEAN
Indonesia,2021,"Received digital payments, male (% age 15+)",IDN,21.67,,,0,ASEAN
Indonesia,2017,"Received digital payments, male (% age 15+)",IDN,21.76,,,0,ASEAN
Indonesia,2014,"Received digital payments, male (% age 15+)",IDN,17.82,,,0,ASEAN
