country,year,code,value_world,value_bw
France,2006,FRA,77.377,37.0
France,2006,FRA,35645.416247825,32.0
France,2006,FRA,35645.416247825,10.5
France,2006,FRA,35645.416247825,49.0
France,2006,FRA,35645.416247825,17.0
France,2006,FRA,35645.416247825,26.5
France,2006,FRA,35645.416247825,37.0
France,2008,FRA,10.50084686,12.2
France,2008,FRA,10.50084686,27.0
France,2008,FRA,10.50084686,39.2
France,2008,FRA,,12.2
France,2008,FRA,,27.0
France,2008,FRA,,39.2
France,2008,FRA,77.868,12.2
France,2008,FRA,77.868,27.0
France,2008,FRA,77.868,39.2
France,2008,FRA,36257.3658869458,12.2
France,2008,FRA,36257.3658869458,27.0
France,2008,FRA,36257.3658869458,39.2
France,2010,FRA,11.22560215,12.9
France,2010,FRA,11.22560215,29.9
France,2010,FRA,11.22560215,42.9
France,2010,FRA,,12.9
France,2010,FRA,,29.9
France,2010,FRA,,42.9
France,2010,FRA,78.369,12.9
France,2010,FRA,78.369,29.9
France,2010,FRA,78.369,42.9
France,2010,FRA,35578.1967958814,12.9
France,2010,FRA,35578.1967958814,29.9
France,2010,FRA,35578.1967958814,42.9
France,2012,FRA,11.29740047,14.5
France,2012,FRA,11.29740047,29.9
France,2012,FRA,11.29740047,44.4
France,2012,FRA,,14.5
France,2012,FRA,,29.9
France,2012,FRA,,44.4
France,2012,FRA,78.878,14.5
France,2012,FRA,78.878,29.9
France,2012,FRA,78.878,44.4
France,2012,FRA,36161.2918334209,14.5
France,2012,FRA,36161.2918334209,29.9
France,2012,FRA,36161.2918334209,44.4
France,2014,FRA,11.52531433,15.3
France,2014,FRA,11.52531433,30.8
France,2014,FRA,11.52531433,46.1
France,2014,FRA,,15.3
France,2014,FRA,,30.8
France,2014,FRA,,46.1
France,2014,FRA,79.394,15.3
France,2014,FRA,79.394,30.8
France,2014,FRA,79.394,46.1
France,2014,FRA,36444.3949135827,15.3
France,2014,FRA,36444.3949135827,30.8
France,2014,FRA,36444.3949135827,46.1
France,2015,FRA,11.43985462,32.0
France,2015,FRA,11.43985462,49.0
France,2015,FRA,11.43985462,17.0
France,2015,FRA,,32.0
France,2015,FRA,,49.0
France,2015,FRA,,17.0
France,2015,FRA,79.655,32.0
France,2015,FRA,79.655,49.0
France,2015,FRA,79.655,17.0
France,2015,FRA,36702.4323733379,32.0
France,2015,FRA,36702.4323733379,49.0
France,2015,FRA,36702.4323733379,17.0
France,2017,FRA,11.37063789,30.8
France,2017,FRA,11.37063789,15.4
France,2017,FRA,11.37063789,46.4
France,2017,FRA,11.37063789,15.6
France,2017,FRA,11.37063789,30.7
France,2017,FRA,11.37063789,46.1
France,2017,FRA,,30.8
France,2017,FRA,,15.4
France,2017,FRA,,46.4
France,2017,FRA,,15.6
France,2017,FRA,,30.7
France,2017,FRA,,46.1
France,2017,FRA,80.18,30.8
France,2017,FRA,80.18,15.4
France,2017,FRA,80.18,46.4
France,2017,FRA,80.18,15.6
France,2017,FRA,80.18,30.7
France,2017,FRA,80.18,46.1
France,2017,FRA,37580.5979319486,30.8
France,2017,FRA,37580.5979319486,15.4
France,2017,FRA,37580.5979319486,46.4
France,2017,FRA,37580.5979319486,15.6
France,2017,FRA,37580.5979319486,30.7
France,2017,FRA,37580.5979319486,46.1
France,2019,FRA,11.09938431,14.4
France,2019,FRA,11.09938431,30.9
France,2019,FRA,11.09938431,45.3
France,2019,FRA,,14.4
France,2019,FRA,,30.9
France,2019,FRA,,45.3
France,2019,FRA,80.709,14.4
France,2019,FRA,80.709,30.9
France,2019,FRA,80.709,45.3
France,2019,FRA,38705.2072997191,14.4
France,2019,FRA,38705.2072997191,30.9
France,2019,FRA,38705.2072997191,45.3
Germany,2003,DEU,10.40202236,36.3
Germany,2003,DEU,10.40202236,12.9
Germany,2003,DEU,10.40202236,49.2
Germany,2003,DEU,,36.3
Germany,2003,DEU,,12.9
Germany,2003,DEU,,49.2
Germany,2003,DEU,75.577,36.3
Germany,2003,DEU,75.577,12.9
Germany,2003,DEU,75.577,49.2
Germany,2003,DEU,35252.9745134977,36.3
Germany,2003,DEU,35252.9745134977,12.9
Germany,2003,DEU,35252.9745134977,49.2
Germany,2005,DEU,10.31153965,36.0
Germany,2005,DEU,10.31153965,13.6
Germany,2005,DEU,10.31153965,49.6
Germany,2005,DEU,,36.0
Germany,2005,DEU,,13.6
Germany,2005,DEU,,49.6
Germany,2005,DEU,75.98,36.0
Germany,2005,DEU,75.98,13.6
Germany,2005,DEU,75.98,49.6
Germany,2005,DEU,36006.8578105923,36.0
Germany,2005,DEU,36006.8578105923,13.6
Germany,2005,DEU,36006.8578105923,49.6
Germany,2009,DEU,11.23791218,36.7
Germany,2009,DEU,11.23791218,14.7
Germany,2009,DEU,11.23791218,51.4
Germany,2009,DEU,,36.7
Germany,2009,DEU,,14.7
Germany,2009,DEU,,51.4
Germany,2009,DEU,76.771,36.7
Germany,2009,DEU,76.771,14.7
Germany,2009,DEU,76.771,51.4
Germany,2009,DEU,36927.1920287013,36.7
Germany,2009,DEU,36927.1920287013,14.7
Germany,2009,DEU,36927.1920287013,51.4
Germany,2012,DEU,10.85345554,60.0
Germany,2012,DEU,10.85345554,23.6
Germany,2012,DEU,10.85345554,36.4
Germany,2012,DEU,,60.0
Germany,2012,DEU,,23.6
Germany,2012,DEU,,36.4
Germany,2012,DEU,77.17,60.0
Germany,2012,DEU,77.17,23.6
Germany,2012,DEU,77.17,36.4
Germany,2012,DEU,40829.034893805,60.0
Germany,2012,DEU,40829.034893805,23.6
Germany,2012,DEU,40829.034893805,36.4
Germany,2013,DEU,10.99905777,36.7
Germany,2013,DEU,10.99905777,15.7
Germany,2013,DEU,10.99905777,52.4
Germany,2013,DEU,,36.7
Germany,2013,DEU,,15.7
Germany,2013,DEU,,52.4
Germany,2013,DEU,77.18,36.7
Germany,2013,DEU,77.18,15.7
Germany,2013,DEU,77.18,52.4
Germany,2013,DEU,40875.0262803178,36.7
Germany,2013,DEU,40875.0262803178,15.7
Germany,2013,DEU,40875.0262803178,52.4
Germany,2017,DEU,11.32552433,36.4
Germany,2017,DEU,11.32552433,16.3
Germany,2017,DEU,11.32552433,52.7
Germany,2017,DEU,,36.4
Germany,2017,DEU,,16.3
Germany,2017,DEU,,52.7
Germany,2017,DEU,77.261,36.4
Germany,2017,DEU,77.261,16.3
Germany,2017,DEU,77.261,52.7
Germany,2017,DEU,43520.1864212996,36.4
Germany,2017,DEU,43520.1864212996,16.3
Germany,2017,DEU,43520.1864212996,52.7
Germany,2021,DEU,12.90171242,36.0
Germany,2021,DEU,12.90171242,16.7
Germany,2021,DEU,12.90171242,52.7
Germany,2021,DEU,6.9,36.0
Germany,2021,DEU,6.9,16.7
Germany,2021,DEU,6.9,52.7
Germany,2021,DEU,77.544,36.0
Germany,2021,DEU,77.544,16.7
Germany,2021,DEU,77.544,52.7
Germany,2021,DEU,43898.7713167519,36.0
Germany,2021,DEU,43898.7713167519,16.7
Germany,2021,DEU,43898.7713167519,52.7
Greece,2006,GRC,8.25866985,57.7
Greece,2006,GRC,8.25866985,16.4
Greece,2006,GRC,8.25866985,41.3
Greece,2006,GRC,,57.7
Greece,2006,GRC,,16.4
Greece,2006,GRC,,41.3
Greece,2006,GRC,74.827,57.7
Greece,2006,GRC,74.827,16.4
Greece,2006,GRC,74.827,41.3
Greece,2006,GRC,23220.5324390846,57.7
Greece,2006,GRC,23220.5324390846,16.4
Greece,2006,GRC,23220.5324390846,41.3
Greece,2008,GRC,8.82774162,58.3
Greece,2008,GRC,8.82774162,17.6
Greece,2008,GRC,8.82774162,40.7
Greece,2008,GRC,,58.3
Greece,2008,GRC,,17.6
Greece,2008,GRC,,40.7
Greece,2008,GRC,75.568,58.3
Greece,2008,GRC,75.568,17.6
Greece,2008,GRC,75.568,40.7
Greece,2008,GRC,23923.8800608727,58.3
Greece,2008,GRC,23923.8800608727,17.6
Greece,2008,GRC,23923.8800608727,40.7
Greece,2009,GRC,9.40688515,55.8
Greece,2009,GRC,9.40688515,17.3
Greece,2009,GRC,9.40688515,38.5
Greece,2009,GRC,,55.8
Greece,2009,GRC,,17.3
Greece,2009,GRC,,38.5
Greece,2009,GRC,75.932,55.8
Greece,2009,GRC,75.932,17.3
Greece,2009,GRC,75.932,38.5
Greece,2009,GRC,22878.1346733291,55.8
Greece,2009,GRC,22878.1346733291,17.3
Greece,2009,GRC,22878.1346733291,38.5
Greece,2014,GRC,7.8914113,56.2
Greece,2014,GRC,7.8914113,17.0
Greece,2014,GRC,7.8914113,39.2
Greece,2014,GRC,,56.2
Greece,2014,GRC,,17.0
Greece,2014,GRC,,39.2
Greece,2014,GRC,77.702,56.2
Greece,2014,GRC,77.702,17.0
Greece,2014,GRC,77.702,39.2
Greece,2014,GRC,17903.5252559978,56.2
Greece,2014,GRC,17903.5252559978,17.0
Greece,2014,GRC,17903.5252559978,39.2
Greece,2019,GRC,8.1982832,57.2
Greece,2019,GRC,8.1982832,16.4
Greece,2019,GRC,8.1982832,40.8
Greece,2019,GRC,,57.2
Greece,2019,GRC,,16.4
Greece,2019,GRC,,40.8
Greece,2019,GRC,79.388,57.2
Greece,2019,GRC,79.388,16.4
Greece,2019,GRC,79.388,40.8
Greece,2019,GRC,19216.6760037219,57.2
Greece,2019,GRC,19216.6760037219,16.4
Greece,2019,GRC,19216.6760037219,40.8
Greece,2022,GRC,8.49983692,54.9
Greece,2022,GRC,8.49983692,12.2
Greece,2022,GRC,8.49983692,42.7
Greece,2022,GRC,,54.9
Greece,2022,GRC,,12.2
Greece,2022,GRC,,42.7
Greece,2022,GRC,80.357,54.9
Greece,2022,GRC,80.357,12.2
Greece,2022,GRC,80.357,42.7
Greece,2022,GRC,20595.4953496212,54.9
Greece,2022,GRC,20595.4953496212,12.2
Greece,2022,GRC,20595.4953496212,42.7
Hungary,2000,HUN,6.77804327,33.2
Hungary,2000,HUN,6.77804327,18.2
Hungary,2000,HUN,6.77804327,51.4
Hungary,2000,HUN,,33.2
Hungary,2000,HUN,,18.2
Hungary,2000,HUN,,51.4
Hungary,2000,HUN,64.575,33.2
Hungary,2000,HUN,64.575,18.2
Hungary,2000,HUN,64.575,51.4
Hungary,2000,HUN,8967.69626924063,33.2
Hungary,2000,HUN,8967.69626924063,18.2
Hungary,2000,HUN,8967.69626924063,51.4
Hungary,2003,HUN,8.1208477,34.0
Hungary,2003,HUN,8.1208477,18.8
Hungary,2003,HUN,8.1208477,52.8
Hungary,2003,HUN,,34.0
Hungary,2003,HUN,,18.8
Hungary,2003,HUN,,52.8
Hungary,2003,HUN,65.489,34.0
Hungary,2003,HUN,65.489,18.8
Hungary,2003,HUN,65.489,52.8
Hungary,2003,HUN,10255.6101131603,34.0
Hungary,2003,HUN,10255.6101131603,18.8
Hungary,2003,HUN,10255.6101131603,52.8
Hungary,2009,HUN,7.22221708,61.6
Hungary,2009,HUN,7.22221708,34.1
Hungary,2009,HUN,7.22221708,33.2
Hungary,2009,HUN,7.22221708,20.0
Hungary,2009,HUN,7.22221708,28.5
Hungary,2009,HUN,7.22221708,54.1
Hungary,2009,HUN,,61.6
Hungary,2009,HUN,,34.1
Hungary,2009,HUN,,33.2
Hungary,2009,HUN,,20.0
Hungary,2009,HUN,,28.5
Hungary,2009,HUN,,54.1
Hungary,2009,HUN,68.46,61.6
Hungary,2009,HUN,68.46,34.1
Hungary,2009,HUN,68.46,33.2
Hungary,2009,HUN,68.46,20.0
Hungary,2009,HUN,68.46,28.5
Hungary,2009,HUN,68.46,54.1
Hungary,2009,HUN,11162.0559722742,61.6
Hungary,2009,HUN,11162.0559722742,34.1
Hungary,2009,HUN,11162.0559722742,33.2
Hungary,2009,HUN,11162.0559722742,20.0
Hungary,2009,HUN,11162.0559722742,28.5
Hungary,2009,HUN,11162.0559722742,54.1
Hungary,2014,HUN,7.04665947,62.3
Hungary,2014,HUN,7.04665947,33.3
Hungary,2014,HUN,7.04665947,32.3
Hungary,2014,HUN,7.04665947,21.2
Hungary,2014,HUN,7.04665947,30.0
Hungary,2014,HUN,7.04665947,54.5
Hungary,2014,HUN,,62.3
Hungary,2014,HUN,,33.3
Hungary,2014,HUN,,32.3
Hungary,2014,HUN,,21.2
Hungary,2014,HUN,,30.0
Hungary,2014,HUN,,54.5
Hungary,2014,HUN,70.227,62.3
Hungary,2014,HUN,70.227,33.3
Hungary,2014,HUN,70.227,32.3
Hungary,2014,HUN,70.227,21.2
Hungary,2014,HUN,70.227,30.0
Hungary,2014,HUN,70.227,54.5
Hungary,2014,HUN,12233.299367172,62.3
Hungary,2014,HUN,12233.299367172,33.3
Hungary,2014,HUN,12233.299367172,32.3
Hungary,2014,HUN,12233.299367172,21.2
Hungary,2014,HUN,12233.299367172,30.0
Hungary,2014,HUN,12233.299367172,54.5
Hungary,2017,HUN,6.74387121,36.3
Hungary,2017,HUN,6.74387121,20.0
Hungary,2017,HUN,,36.3
Hungary,2017,HUN,,20.0
Hungary,2017,HUN,71.062,36.3
Hungary,2017,HUN,71.062,20.0
Hungary,2017,HUN,13628.4044885706,36.3
Hungary,2017,HUN,13628.4044885706,20.0
Hungary,2019,HUN,6.28167295,67.6
Hungary,2019,HUN,6.28167295,34.3
Hungary,2019,HUN,6.28167295,34.4
Hungary,2019,HUN,6.28167295,23.9
Hungary,2019,HUN,6.28167295,33.2
Hungary,2019,HUN,6.28167295,58.2
Hungary,2019,HUN,,67.6
Hungary,2019,HUN,,34.3
Hungary,2019,HUN,,34.4
Hungary,2019,HUN,,23.9
Hungary,2019,HUN,,33.2
Hungary,2019,HUN,,58.2
Hungary,2019,HUN,71.644,67.6
Hungary,2019,HUN,71.644,34.3
Hungary,2019,HUN,71.644,34.4
Hungary,2019,HUN,71.644,23.9
Hungary,2019,HUN,71.644,33.2
Hungary,2019,HUN,71.644,58.2
Hungary,2019,HUN,15083.5991718742,67.6
Hungary,2019,HUN,15083.5991718742,34.3
Hungary,2019,HUN,15083.5991718742,34.4
Hungary,2019,HUN,15083.5991718742,23.9
Hungary,2019,HUN,15083.5991718742,33.2
Hungary,2019,HUN,15083.5991718742,58.2
Iceland,2002,ISL,9.40382481,12.4
Iceland,2002,ISL,9.40382481,35.9
Iceland,2002,ISL,9.40382481,48.3
Iceland,2002,ISL,,12.4
Iceland,2002,ISL,,35.9
Iceland,2002,ISL,,48.3
Iceland,2002,ISL,92.662,12.4
Iceland,2002,ISL,92.662,35.9
Iceland,2002,ISL,92.662,48.3
Iceland,2002,ISL,43143.4605797013,12.4
Iceland,2002,ISL,43143.4605797013,35.9
Iceland,2002,ISL,43143.4605797013,48.3
Iceland,2007,ISL,8.3535862,20.1
Iceland,2007,ISL,8.3535862,40.1
Iceland,2007,ISL,8.3535862,60.2
Iceland,2007,ISL,,20.1
Iceland,2007,ISL,,40.1
Iceland,2007,ISL,,60.2
Iceland,2007,ISL,93.278,20.1
Iceland,2007,ISL,93.278,40.1
Iceland,2007,ISL,93.278,60.2
Iceland,2007,ISL,53646.3690202759,20.1
Iceland,2007,ISL,53646.3690202759,40.1
Iceland,2007,ISL,53646.3690202759,60.2
Iceland,2010,ISL,8.36173058,21.0
Iceland,2010,ISL,8.36173058,37.5
Iceland,2010,ISL,8.36173058,58.5
Iceland,2010,ISL,,21.0
Iceland,2010,ISL,,37.5
Iceland,2010,ISL,,58.5
Iceland,2010,ISL,93.574,21.0
Iceland,2010,ISL,93.574,37.5
Iceland,2010,ISL,93.574,58.5
Iceland,2010,ISL,48193.7014041013,21.0
Iceland,2010,ISL,48193.7014041013,37.5
Iceland,2010,ISL,48193.7014041013,58.5
Iceland,2012,ISL,8.23091221,22.2
Iceland,2012,ISL,8.23091221,41.1
Iceland,2012,ISL,8.23091221,63.3
Iceland,2012,ISL,,22.2
Iceland,2012,ISL,,41.1
Iceland,2012,ISL,,63.3
Iceland,2012,ISL,93.6,22.2
Iceland,2012,ISL,93.6,41.1
Iceland,2012,ISL,93.6,63.3
Iceland,2012,ISL,49191.574417162,22.2
Iceland,2012,ISL,49191.574417162,41.1
Iceland,2012,ISL,49191.574417162,63.3
Iceland,2015,ISL,8.13121986,18.1
Iceland,2015,ISL,8.13121986,37.2
Iceland,2015,ISL,8.13121986,55.3
Iceland,2015,ISL,,18.1
Iceland,2015,ISL,,37.2
Iceland,2015,ISL,,55.3
Iceland,2015,ISL,93.7,18.1
Iceland,2015,ISL,93.7,37.2
Iceland,2015,ISL,93.7,55.3
Iceland,2015,ISL,52951.6815110898,18.1
Iceland,2015,ISL,52951.6815110898,37.2
Iceland,2015,ISL,52951.6815110898,55.3
Iceland,2019,ISL,8.63996315,21.4
Iceland,2019,ISL,8.63996315,37.2
Iceland,2019,ISL,8.63996315,58.5
Iceland,2019,ISL,,21.4
Iceland,2019,ISL,,37.2
Iceland,2019,ISL,,58.5
Iceland,2019,ISL,93.855,21.4
Iceland,2019,ISL,93.855,37.2
Iceland,2019,ISL,93.855,58.5
Iceland,2019,ISL,57493.4195335925,21.4
Iceland,2019,ISL,57493.4195335925,37.2
Iceland,2019,ISL,57493.4195335925,58.5
Ireland,2002,IRL,6.67263031,48.0
Ireland,2002,IRL,6.67263031,33.0
Ireland,2002,IRL,6.67263031,15.0
Ireland,2002,IRL,,48.0
Ireland,2002,IRL,,33.0
Ireland,2002,IRL,,15.0
Ireland,2002,IRL,59.649,48.0
Ireland,2002,IRL,59.649,33.0
Ireland,2002,IRL,59.649,15.0
Ireland,2002,IRL,46022.1410834443,48.0
Ireland,2002,IRL,46022.1410834443,33.0
Ireland,2002,IRL,46022.1410834443,15.0
Ireland,2007,IRL,7.80773735,51.0
Ireland,2007,IRL,7.80773735,36.0
Ireland,2007,IRL,7.80773735,61.0
Ireland,2007,IRL,7.80773735,15.0
Ireland,2007,IRL,7.80773735,38.0
Ireland,2007,IRL,7.80773735,23.0
Ireland,2007,IRL,,51.0
Ireland,2007,IRL,,36.0
Ireland,2007,IRL,,61.0
Ireland,2007,IRL,,15.0
Ireland,2007,IRL,,38.0
Ireland,2007,IRL,,23.0
Ireland,2007,IRL,60.94,51.0
Ireland,2007,IRL,60.94,36.0
Ireland,2007,IRL,60.94,61.0
Ireland,2007,IRL,60.94,15.0
Ireland,2007,IRL,60.94,38.0
Ireland,2007,IRL,60.94,23.0
Ireland,2007,IRL,52904.4732788865,51.0
Ireland,2007,IRL,52904.4732788865,36.0
Ireland,2007,IRL,52904.4732788865,61.0
Ireland,2007,IRL,52904.4732788865,15.0
Ireland,2007,IRL,52904.4732788865,38.0
Ireland,2007,IRL,52904.4732788865,23.0
Ireland,2015,IRL,7.32119417,53.0
Ireland,2015,IRL,7.32119417,35.0
Ireland,2015,IRL,7.32119417,61.0
Ireland,2015,IRL,7.32119417,18.0
Ireland,2015,IRL,7.32119417,37.0
Ireland,2015,IRL,7.32119417,23.0
Ireland,2015,IRL,,53.0
Ireland,2015,IRL,,35.0
Ireland,2015,IRL,,61.0
Ireland,2015,IRL,,18.0
Ireland,2015,IRL,,37.0
Ireland,2015,IRL,,23.0
Ireland,2015,IRL,62.538,53.0
Ireland,2015,IRL,62.538,35.0
Ireland,2015,IRL,62.538,61.0
Ireland,2015,IRL,62.538,18.0
Ireland,2015,IRL,62.538,37.0
Ireland,2015,IRL,62.538,23.0
Ireland,2015,IRL,64311.8234684057,53.0
Ireland,2015,IRL,64311.8234684057,35.0
Ireland,2015,IRL,64311.8234684057,61.0
Ireland,2015,IRL,64311.8234684057,18.0
Ireland,2015,IRL,64311.8234684057,37.0
Ireland,2015,IRL,64311.8234684057,23.0
Ireland,2017,IRL,7.10795546,62.0
Ireland,2017,IRL,7.10795546,39.0
Ireland,2017,IRL,7.10795546,23.0
Ireland,2017,IRL,,62.0
Ireland,2017,IRL,,39.0
Ireland,2017,IRL,,23.0
Ireland,2017,IRL,62.947,62.0
Ireland,2017,IRL,62.947,39.0
Ireland,2017,IRL,62.947,23.0
Ireland,2017,IRL,70069.0995778991,62.0
Ireland,2017,IRL,70069.0995778991,39.0
Ireland,2017,IRL,70069.0995778991,23.0
Ireland,2019,IRL,6.71554708,56.0
Ireland,2019,IRL,6.71554708,30.0
Ireland,2019,IRL,6.71554708,61.0
Ireland,2019,IRL,6.71554708,26.0
Ireland,2019,IRL,6.71554708,37.0
Ireland,2019,IRL,6.71554708,23.0
Ireland,2019,IRL,,56.0
Ireland,2019,IRL,,30.0
Ireland,2019,IRL,,61.0
Ireland,2019,IRL,,26.0
Ireland,2019,IRL,,37.0
Ireland,2019,IRL,,23.0
Ireland,2019,IRL,63.405,56.0
Ireland,2019,IRL,63.405,30.0
Ireland,2019,IRL,63.405,61.0
Ireland,2019,IRL,63.405,26.0
Ireland,2019,IRL,63.405,37.0
Ireland,2019,IRL,63.405,23.0
Ireland,2019,IRL,77117.1897861686,56.0
Ireland,2019,IRL,77117.1897861686,30.0
Ireland,2019,IRL,77117.1897861686,61.0
Ireland,2019,IRL,77117.1897861686,26.0
Ireland,2019,IRL,77117.1897861686,37.0
Ireland,2019,IRL,77117.1897861686,23.0
Ireland,2022,IRL,6.11978531,56.0
Ireland,2022,IRL,6.11978531,35.0
Ireland,2022,IRL,6.11978531,21.0
Ireland,2022,IRL,,56.0
Ireland,2022,IRL,,35.0
Ireland,2022,IRL,,21.0
Ireland,2022,IRL,64.183,56.0
Ireland,2022,IRL,64.183,35.0
Ireland,2022,IRL,64.183,21.0
Ireland,2022,IRL,99677.473101993,56.0
Ireland,2022,IRL,99677.473101993,35.0
Ireland,2022,IRL,99677.473101993,21.0
Israel,2002,ISR,6.92267561,31.0
Israel,2002,ISR,6.92267561,43.5
Israel,2002,ISR,6.92267561,12.5
Israel,2002,ISR,,31.0
Israel,2002,ISR,,43.5
Israel,2002,ISR,,12.5
Israel,2002,ISR,91.33,31.0
Israel,2002,ISR,91.33,43.5
Israel,2002,ISR,91.33,12.5
Israel,2002,ISR,28110.3463494109,31.0
Israel,2002,ISR,28110.3463494109,43.5
Israel,2002,ISR,28110.3463494109,12.5
Israel,2004,ISR,6.80059671,32.0
Israel,2004,ISR,6.80059671,44.2
Israel,2004,ISR,6.80059671,12.2
Israel,2004,ISR,,32.0
Israel,2004,ISR,,44.2
Israel,2004,ISR,,12.2
Israel,2004,ISR,91.456,32.0
Israel,2004,ISR,91.456,44.2
Israel,2004,ISR,91.456,12.2
Israel,2004,ISR,28808.8298448048,32.0
Israel,2004,ISR,28808.8298448048,44.2
Israel,2004,ISR,28808.8298448048,12.2
Israel,2006,ISR,6.70972347,32.0
Israel,2006,ISR,6.70972347,44.1
Israel,2006,ISR,6.70972347,12.1
Israel,2006,ISR,,32.0
Israel,2006,ISR,,44.1
Israel,2006,ISR,,12.1
Israel,2006,ISR,91.58,32.0
Israel,2006,ISR,91.58,44.1
Israel,2006,ISR,91.58,12.1
Israel,2006,ISR,30599.2172149639,32.0
Israel,2006,ISR,30599.2172149639,44.1
Israel,2006,ISR,30599.2172149639,12.1
Israel,2008,ISR,6.82830238,33.9
Israel,2008,ISR,6.82830238,47.7
Israel,2008,ISR,6.82830238,13.8
Israel,2008,ISR,,33.9
Israel,2008,ISR,,47.7
Israel,2008,ISR,,13.8
Israel,2008,ISR,91.702,33.9
Israel,2008,ISR,91.702,47.7
Israel,2008,ISR,91.702,13.8
Israel,2008,ISR,32338.6662012343,33.9
Israel,2008,ISR,32338.6662012343,47.7
Israel,2008,ISR,32338.6662012343,13.8
Israel,2010,ISR,6.88817596,34.1
Israel,2010,ISR,6.88817596,49.8
Israel,2010,ISR,6.88817596,15.7
Israel,2010,ISR,,34.1
Israel,2010,ISR,,49.8
Israel,2010,ISR,,15.7
Israel,2010,ISR,91.826,34.1
Israel,2010,ISR,91.826,49.8
Israel,2010,ISR,91.826,15.7
Israel,2010,ISR,33112.7068111258,34.1
Israel,2010,ISR,33112.7068111258,49.8
Israel,2010,ISR,33112.7068111258,15.7
Israel,2013,ISR,6.95815229,36.1
Israel,2013,ISR,6.95815229,51.8
Israel,2013,ISR,6.95815229,15.7
Israel,2013,ISR,,36.1
Israel,2013,ISR,,51.8
Israel,2013,ISR,,15.7
Israel,2013,ISR,92.031,36.1
Israel,2013,ISR,92.031,51.8
Israel,2013,ISR,92.031,15.7
Israel,2013,ISR,35338.6242052342,36.1
Israel,2013,ISR,35338.6242052342,51.8
Israel,2013,ISR,35338.6242052342,15.7
Israel,2014,ISR,7.04530668,36.7
Israel,2014,ISR,7.04530668,54.5
Israel,2014,ISR,7.04530668,17.8
Israel,2014,ISR,,36.7
Israel,2014,ISR,,54.5
Israel,2014,ISR,,17.8
Israel,2014,ISR,92.104,36.7
Israel,2014,ISR,92.104,54.5
Israel,2014,ISR,92.104,17.8
Israel,2014,ISR,36013.6686508041,36.7
Israel,2014,ISR,36013.6686508041,54.5
Israel,2014,ISR,36013.6686508041,17.8
Israel,2015,ISR,7.02217817,50.9
Israel,2015,ISR,7.02217817,18.8
Israel,2015,ISR,7.02217817,32.1
Israel,2015,ISR,,50.9
Israel,2015,ISR,,18.8
Israel,2015,ISR,,32.1
Israel,2015,ISR,92.179,50.9
Israel,2015,ISR,92.179,18.8
Israel,2015,ISR,92.179,32.1
Israel,2015,ISR,36123.9907881129,50.9
Israel,2015,ISR,36123.9907881129,18.8
Israel,2015,ISR,36123.9907881129,32.1
Israel,2016,ISR,7.09562969,36.5
Israel,2016,ISR,7.09562969,53.1
Israel,2016,ISR,7.09562969,16.6
Israel,2016,ISR,,36.5
Israel,2016,ISR,,53.1
Israel,2016,ISR,,16.6
Israel,2016,ISR,92.256,36.5
Israel,2016,ISR,92.256,53.1
Israel,2016,ISR,92.256,16.6
Israel,2016,ISR,36969.741657336,36.5
Israel,2016,ISR,36969.741657336,53.1
Israel,2016,ISR,36969.741657336,16.6
Israel,2017,ISR,7.17605686,35.4
Israel,2017,ISR,7.17605686,50.1
Israel,2017,ISR,7.17605686,14.7
Israel,2017,ISR,,35.4
Israel,2017,ISR,,50.1
Israel,2017,ISR,,14.7
Israel,2017,ISR,92.336,35.4
Israel,2017,ISR,92.336,50.1
Israel,2017,ISR,92.336,14.7
Israel,2017,ISR,37809.4415224874,35.4
Israel,2017,ISR,37809.4415224874,50.1
Israel,2017,ISR,37809.4415224874,14.7
Israel,2019,ISR,7.17438793,38.3
Israel,2019,ISR,7.17438793,56.0
Israel,2019,ISR,7.17438793,17.7
Israel,2019,ISR,,38.3
Israel,2019,ISR,,56.0
Israel,2019,ISR,,17.7
Israel,2019,ISR,92.501,38.3
Israel,2019,ISR,92.501,56.0
Israel,2019,ISR,92.501,17.7
Israel,2019,ISR,39302.6518220125,38.3
Israel,2019,ISR,39302.6518220125,56.0
Israel,2019,ISR,39302.6518220125,17.7
Israel,2020,ISR,7.70120192,37.7
Israel,2020,ISR,7.70120192,54.7
Israel,2020,ISR,7.70120192,17.0
Israel,2020,ISR,,37.7
Israel,2020,ISR,,54.7
Israel,2020,ISR,,17.0
Israel,2020,ISR,92.587,37.7
Israel,2020,ISR,92.587,54.7
Israel,2020,ISR,92.587,17.0
Israel,2020,ISR,38049.9903345588,37.7
Israel,2020,ISR,38049.9903345588,54.7
Israel,2020,ISR,38049.9903345588,17.0
Israel,2023,ISR,,35.7
Israel,2023,ISR,,53.7
Israel,2023,ISR,,18.0
Israel,2023,ISR,,35.7
Israel,2023,ISR,,53.7
Israel,2023,ISR,,18.0
Israel,2023,ISR,92.854,35.7
Israel,2023,ISR,92.854,53.7
Israel,2023,ISR,92.854,18.0
Israel,2023,ISR,42852.5810267712,35.7
Israel,2023,ISR,42852.5810267712,53.7
Israel,2023,ISR,42852.5810267712,18.0
Italy,2000,ITA,7.56665516,32.5
Italy,2000,ITA,7.56665516,41.1
Italy,2000,ITA,7.56665516,8.6
Italy,2000,ITA,,32.5
Italy,2000,ITA,,41.1
Italy,2000,ITA,,8.6
