indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Rural population (% of total population),Philippines,PHL,1973,65.467,,,0
Rural population (% of total population),Philippines,PHL,1972,65.988,,,0
Rural population (% of total population),Philippines,PHL,1971,66.507,,,0
Rural population (% of total population),Philippines,PHL,1970,67.021,,,0
Rural population (% of total population),Philippines,PHL,1969,67.328,,,0
Rural population (% of total population),Philippines,PHL,1968,67.597,,,0
Rural population (% of total population),Philippines,PHL,1967,67.865,,,0
Rural population (% of total population),Philippines,PHL,1966,68.131,,,0
Rural population (% of total population),Philippines,PHL,1965,68.396,,,0
Rural population (% of total population),Philippines,PHL,1964,68.66,,,0
Rural population (% of total population),Philippines,PHL,1963,68.923,,,0
Rural population (% of total population),Philippines,PHL,1962,69.184,,,0
Rural population (% of total population),Philippines,PHL,1961,69.445,,,0
Rural population (% of total population),Philippines,PHL,1960,69.703,,,0
Rural population (% of total population),Singapore,SGP,2024,,,,0
Rural population (% of total population),Singapore,SGP,2023,0.0,,,0
Rural population (% of total population),Singapore,SGP,2022,0.0,,,0
Rural population (% of total population),Singapore,SGP,2021,0.0,,,0
Rural population (% of total population),Singapore,SGP,2020,0.0,,,0
Rural population (% of total population),Singapore,SGP,2019,0.0,,,0
Rural population (% of total population),Singapore,SGP,2018,0.0,,,0
Rural population (% of total population),Singapore,SGP,2017,0.0,,,0
Rural population (% of total population),Singapore,SGP,2016,0.0,,,0
Rural population (% of total population),Singapore,SGP,2015,0.0,,,0
Rural population (% of total population),Singapore,SGP,2014,0.0,,,0
Rural population (% of total population),Singapore,SGP,2013,0.0,,,0
Rural population (% of total population),Singapore,SGP,2012,0.0,,,0
Rural population (% of total population),Singapore,SGP,2011,0.0,,,0
Rural population (% of total population),Singapore,SGP,2010,0.0,,,0
Rural population (% of total population),Singapore,SGP,2009,0.0,,,0
Rural population (% of total population),Singapore,SGP,2008,0.0,,,0
Rural population (% of total population),Singapore,SGP,2007,0.0,,,0
Rural population (% of total population),Singapore,SGP,2006,0.0,,,0
Rural population (% of total population),Singapore,SGP,2005,0.0,,,0
Rural population (% of total population),Singapore,SGP,2004,0.0,,,0
Rural population (% of total population),Singapore,SGP,2003,0.0,,,0
Rural population (% of total population),Singapore,SGP,2002,0.0,,,0
Rural population (% of total population),Singapore,SGP,2001,0.0,,,0
Rural population (% of total population),Singapore,SGP,2000,0.0,,,0
Rural population (% of total population),Singapore,SGP,1999,0.0,,,0
Rural population (% of total population),Singapore,SGP,1998,0.0,,,0
Rural population (% of total population),Singapore,SGP,1997,0.0,,,0
Rural population (% of total population),Singapore,SGP,1996,0.0,,,0
Rural population (% of total population),Singapore,SGP,1995,0.0,,,0
Rural population (% of total population),Singapore,SGP,1994,0.0,,,0
Rural population (% of total population),Singapore,SGP,1993,0.0,,,0
Rural population (% of total population),Singapore,SGP,1992,0.0,,,0
Rural population (% of total population),Singapore,SGP,1991,0.0,,,0
Rural population (% of total population),Singapore,SGP,1990,0.0,,,0
Rural population (% of total population),Singapore,SGP,1989,0.0,,,0
Rural population (% of total population),Singapore,SGP,1988,0.0,,,0
Rural population (% of total population),Singapore,SGP,1987,0.0,,,0
Rural population (% of total population),Singapore,SGP,1986,0.0,,,0
Rural population (% of total population),Singapore,SGP,1985,0.0,,,0
Rural population (% of total population),Singapore,SGP,1984,0.0,,,0
Rural population (% of total population),Singapore,SGP,1983,0.0,,,0
Rural population (% of total population),Singapore,SGP,1982,0.0,,,0
Rural population (% of total population),Singapore,SGP,1981,0.0,,,0
Rural population (% of total population),Singapore,SGP,1980,0.0,,,0
Rural population (% of total population),Singapore,SGP,1979,0.0,,,0
Rural population (% of total population),Singapore,SGP,1978,0.0,,,0
Rural population (% of total population),Singapore,SGP,1977,0.0,,,0
Rural population (% of total population),Singapore,SGP,1976,0.0,,,0
Rural population (% of total population),Singapore,SGP,1975,0.0,,,0
Rural population (% of total population),Singapore,SGP,1974,0.0,,,0
Rural population (% of total population),Singapore,SGP,1973,0.0,,,0
Rural population (% of total population),Singapore,SGP,1972,0.0,,,0
Rural population (% of total population),Singapore,SGP,1971,0.0,,,0
Rural population (% of total population),Singapore,SGP,1970,0.0,,,0
Rural population (% of total population),Singapore,SGP,1969,0.0,,,0
Rural population (% of total population),Singapore,SGP,1968,0.0,,,0
Rural population (% of total population),Singapore,SGP,1967,0.0,,,0
Rural population (% of total population),Singapore,SGP,1966,0.0,,,0
Rural population (% of total population),Singapore,SGP,1965,0.0,,,0
Rural population (% of total population),Singapore,SGP,1964,0.0,,,0
Rural population (% of total population),Singapore,SGP,1963,0.0,,,0
Rural population (% of total population),Singapore,SGP,1962,0.0,,,0
Rural population (% of total population),Singapore,SGP,1961,0.0,,,0
Rural population (% of total population),Singapore,SGP,1960,0.0,,,0
Rural population (% of total population),Thailand,THA,2024,,,,0
Rural population (% of total population),Thailand,THA,2023,46.392,,,0
Rural population (% of total population),Thailand,THA,2022,47.111,,,0
Rural population (% of total population),Thailand,THA,2021,47.837,,,0
Rural population (% of total population),Thailand,THA,2020,48.57,,,0
Rural population (% of total population),Thailand,THA,2019,49.308,,,0
Rural population (% of total population),Thailand,THA,2018,50.051,,,0
Rural population (% of total population),Thailand,THA,2017,50.8,,,0
Rural population (% of total population),Thailand,THA,2016,51.552,,,0
Rural population (% of total population),Thailand,THA,2015,52.306,,,0
Rural population (% of total population),Thailand,THA,2014,53.057,,,0
Rural population (% of total population),Thailand,THA,2013,53.807,,,0
Rural population (% of total population),Thailand,THA,2012,54.555,,,0
Rural population (% of total population),Thailand,THA,2011,55.302,,,0
Rural population (% of total population),Thailand,THA,2010,56.144,,,0
Rural population (% of total population),Thailand,THA,2009,57.457,,,0
Rural population (% of total population),Thailand,THA,2008,58.758,,,0
Rural population (% of total population),Thailand,THA,2007,60.05,,,0
Rural population (% of total population),Thailand,THA,2006,61.327,,,0
Rural population (% of total population),Thailand,THA,2005,62.589,,,0
Rural population (% of total population),Thailand,THA,2004,63.831,,,0
Rural population (% of total population),Thailand,THA,2003,65.059,,,0
Rural population (% of total population),Thailand,THA,2002,66.266,,,0
Rural population (% of total population),Thailand,THA,2001,67.452,,,0
Rural population (% of total population),Thailand,THA,2000,68.614,,,0
Rural population (% of total population),Thailand,THA,1999,69.031,,,0
Rural population (% of total population),Thailand,THA,1998,69.205,,,0
Rural population (% of total population),Thailand,THA,1997,69.378,,,0
Rural population (% of total population),Thailand,THA,1996,69.551,,,0
Rural population (% of total population),Thailand,THA,1995,69.724,,,0
Rural population (% of total population),Thailand,THA,1994,69.895,,,0
Rural population (% of total population),Thailand,THA,1993,70.066,,,0
Rural population (% of total population),Thailand,THA,1992,70.237,,,0
Rural population (% of total population),Thailand,THA,1991,70.407,,,0
Rural population (% of total population),Thailand,THA,1990,70.576,,,0
Rural population (% of total population),Thailand,THA,1989,70.833,,,0
Rural population (% of total population),Thailand,THA,1988,71.103,,,0
Rural population (% of total population),Thailand,THA,1987,71.372,,,0
Rural population (% of total population),Thailand,THA,1986,71.639,,,0
Rural population (% of total population),Thailand,THA,1985,71.905,,,0
Rural population (% of total population),Thailand,THA,1984,72.168,,,0
Rural population (% of total population),Thailand,THA,1983,72.431,,,0
Rural population (% of total population),Thailand,THA,1982,72.692,,,0
Rural population (% of total population),Thailand,THA,1981,72.951,,,0
Rural population (% of total population),Thailand,THA,1980,73.209,,,0
Rural population (% of total population),Thailand,THA,1979,73.758,,,0
Rural population (% of total population),Thailand,THA,1978,74.394,,,0
Rural population (% of total population),Thailand,THA,1977,75.02,,,0
Rural population (% of total population),Thailand,THA,1976,75.635,,,0
Rural population (% of total population),Thailand,THA,1975,76.242,,,0
Rural population (% of total population),Thailand,THA,1974,76.836,,,0
Rural population (% of total population),Thailand,THA,1973,77.421,,,0
Rural population (% of total population),Thailand,THA,1972,77.994,,,0
Rural population (% of total population),Thailand,THA,1971,78.558,,,0
Rural population (% of total population),Thailand,THA,1970,79.111,,,0
Rural population (% of total population),Thailand,THA,1969,79.332,,,0
Rural population (% of total population),Thailand,THA,1968,79.444,,,0
Rural population (% of total population),Thailand,THA,1967,79.556,,,0
Rural population (% of total population),Thailand,THA,1966,79.668,,,0
Rural population (% of total population),Thailand,THA,1965,79.779,,,0
Rural population (% of total population),Thailand,THA,1964,79.89,,,0
Rural population (% of total population),Thailand,THA,1963,80.0,,,0
Rural population (% of total population),Thailand,THA,1962,80.11,,,0
Rural population (% of total population),Thailand,THA,1961,80.219,,,0
Rural population (% of total population),Thailand,THA,1960,80.328,,,0
Rural population (% of total population),Viet Nam,VNM,2024,,,,0
Rural population (% of total population),Viet Nam,VNM,2023,60.52,,,0
Rural population (% of total population),Viet Nam,VNM,2022,61.234,,,0
Rural population (% of total population),Viet Nam,VNM,2021,61.948,,,0
Rural population (% of total population),Viet Nam,VNM,2020,62.66,,,0
Rural population (% of total population),Viet Nam,VNM,2019,63.372,,,0
Rural population (% of total population),Viet Nam,VNM,2018,64.081,,,0
Rural population (% of total population),Viet Nam,VNM,2017,64.787,,,0
Rural population (% of total population),Viet Nam,VNM,2016,65.49,,,0
Rural population (% of total population),Viet Nam,VNM,2015,66.191,,,0
Rural population (% of total population),Viet Nam,VNM,2014,66.885,,,0
Rural population (% of total population),Viet Nam,VNM,2013,67.571,,,0
Rural population (% of total population),Viet Nam,VNM,2012,68.248,,,0
Rural population (% of total population),Viet Nam,VNM,2011,68.92,,,0
Rural population (% of total population),Viet Nam,VNM,2010,69.583,,,0
Rural population (% of total population),Viet Nam,VNM,2009,70.238,,,0
Rural population (% of total population),Viet Nam,VNM,2008,70.872,,,0
Rural population (% of total population),Viet Nam,VNM,2007,71.496,,,0
Rural population (% of total population),Viet Nam,VNM,2006,72.112,,,0
Rural population (% of total population),Viet Nam,VNM,2005,72.719,,,0
Rural population (% of total population),Viet Nam,VNM,2004,73.317,,,0
Rural population (% of total population),Viet Nam,VNM,2003,73.908,,,0
Rural population (% of total population),Viet Nam,VNM,2002,74.489,,,0
Rural population (% of total population),Viet Nam,VNM,2001,75.063,,,0
Rural population (% of total population),Viet Nam,VNM,2000,75.626,,,0
Rural population (% of total population),Viet Nam,VNM,1999,76.183,,,0
Rural population (% of total population),Viet Nam,VNM,1998,76.629,,,0
Rural population (% of total population),Viet Nam,VNM,1997,77.035,,,0
Rural population (% of total population),Viet Nam,VNM,1996,77.437,,,0
Rural population (% of total population),Viet Nam,VNM,1995,77.834,,,0
Rural population (% of total population),Viet Nam,VNM,1994,78.226,,,0
Rural population (% of total population),Viet Nam,VNM,1993,78.613,,,0
Rural population (% of total population),Viet Nam,VNM,1992,78.994,,,0
Rural population (% of total population),Viet Nam,VNM,1991,79.371,,,0
Rural population (% of total population),Viet Nam,VNM,1990,79.743,,,0
Rural population (% of total population),Viet Nam,VNM,1989,80.109,,,0
Rural population (% of total population),Viet Nam,VNM,1988,80.248,,,0
Rural population (% of total population),Viet Nam,VNM,1987,80.312,,,0
Rural population (% of total population),Viet Nam,VNM,1986,80.375,,,0
Rural population (% of total population),Viet Nam,VNM,1985,80.439,,,0
Rural population (% of total population),Viet Nam,VNM,1984,80.502,,,0
Rural population (% of total population),Viet Nam,VNM,1983,80.565,,,0
Rural population (% of total population),Viet Nam,VNM,1982,80.628,,,0
Rural population (% of total population),Viet Nam,VNM,1981,80.691,,,0
Rural population (% of total population),Viet Nam,VNM,1980,80.753,,,0
Rural population (% of total population),Viet Nam,VNM,1979,80.825,,,0
Rural population (% of total population),Viet Nam,VNM,1978,80.924,,,0
Rural population (% of total population),Viet Nam,VNM,1977,81.022,,,0
Rural population (% of total population),Viet Nam,VNM,1976,81.12,,,0
Rural population (% of total population),Viet Nam,VNM,1975,81.218,,,0
Rural population (% of total population),Viet Nam,VNM,1974,81.315,,,0
Rural population (% of total population),Viet Nam,VNM,1973,81.412,,,0
Rural population (% of total population),Viet Nam,VNM,1972,81.508,,,0
Rural population (% of total population),Viet Nam,VNM,1971,81.604,,,0
Rural population (% of total population),Viet Nam,VNM,1970,81.7,,,0
Rural population (% of total population),Viet Nam,VNM,1969,82.089,,,0
Rural population (% of total population),Viet Nam,VNM,1968,82.471,,,0
Rural population (% of total population),Viet Nam,VNM,1967,82.847,,,0
Rural population (% of total population),Viet Nam,VNM,1966,83.216,,,0
Rural population (% of total population),Viet Nam,VNM,1965,83.579,,,0
Rural population (% of total population),Viet Nam,VNM,1964,83.936,,,0
Rural population (% of total population),Viet Nam,VNM,1963,84.286,,,0
Rural population (% of total population),Viet Nam,VNM,1962,84.631,,,0
Rural population (% of total population),Viet Nam,VNM,1961,84.969,,,0
Rural population (% of total population),Viet Nam,VNM,1960,85.3,,,0
