indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Pakistan,PAK,1960,,,,1
