Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2014 [YR2014],2017 [YR2017],2021 [YR2021],2022 [YR2022]
Bangladesh,BGD,"Saved any money, out of labor force (% age 15+)",save.any.11,..,19.66,23.82,18.49,..
Bangladesh,BGD,"Saved any money, primary education or less (% ages 15+)",save.any.5,..,20.02,21.99,19.87,..
Bangladesh,BGD,"Saved any money, rural (% age 15+)",save.any.9,..,..,..,18.99,..
Bangladesh,BGD,"Saved any money, secondary education or more (% ages 15+)",save.any.6,..,27.89,31.4,25.49,..
Bangladesh,BGD,"Saved any money, urban (% age 15+)",save.any.10,..,..,..,24.74,..
Bangladesh,BGD,"Saved any money, young (% ages 15-24)",save.any.3,..,21.92,20.99,22.73,..
Bangladesh,BGD,Saved at a financial institution (% age 15+),fin17a.t.d,16.64,7.45,9.92,6.01,..
Bangladesh,BGD,Saved at a financial institution or using a mobile money account (% age 15+),fin17a.17a1.d,..,..,..,7.25,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, female (% age 15+)",fin17a.17a1.d.1,..,..,..,5.9,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, in labor force (% age 15+)",fin17a.17a1.d.12,..,..,..,10.1,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, income, poorest 40% (% ages 15+)",fin17a.17a1.d.7,..,..,..,4.76,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, income, richest 60% (% ages 15+)",fin17a.17a1.d.8,..,..,..,8.9,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, male (% age 15+)",fin17a.17a1.d.2,..,..,..,8.69,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, older (% age 25+)",fin17a.17a1.d.4,..,..,..,7.36,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, out of labor force (% age 15+)",fin17a.17a1.d.11,..,..,..,4.8,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, primary education or less (% ages 15+)",fin17a.17a1.d.5,..,..,..,6.22,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, rural (% age 15+)",fin17a.17a1.d.9,..,..,..,6.86,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, secondary education or more (% ages 15+)",fin17a.17a1.d.6,..,..,..,7.87,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, urban (% age 15+)",fin17a.17a1.d.10,..,..,..,7.37,..
Bangladesh,BGD,"Saved at a financial institution or using a mobile money account, young (% ages 15-24)",fin17a.17a1.d.3,..,..,..,6.9,..
Bangladesh,BGD,"Saved at a financial institution, female (% age 15+)",fin17a.t.d.1,15.13,6.54,9.6,4.67,..
Bangladesh,BGD,"Saved at a financial institution, in labor force (% age 15+)",fin17a.t.d.12,20.48,11.12,12.5,8.52,..
Bangladesh,BGD,"Saved at a financial institution, income, poorest 40% (% ages 15+)",fin17a.t.d.7,14.24,3.39,5.03,4.09,..
Bangladesh,BGD,"Saved at a financial institution, income, richest 60% (% ages 15+)",fin17a.t.d.8,18.23,10.15,13.18,7.29,..
Bangladesh,BGD,"Saved at a financial institution, male (% age 15+)",fin17a.t.d.2,18.09,8.32,10.26,7.45,..
Bangladesh,BGD,"Saved at a financial institution, older (% age 25+)",fin17a.t.d.4,19.3,8.08,11.52,6.52,..
Bangladesh,BGD,"Saved at a financial institution, out of labor force (% age 15+)",fin17a.t.d.11,13.4,4.43,7.61,3.86,..
Bangladesh,BGD,"Saved at a financial institution, primary education or less (% ages 15+)",fin17a.t.d.5,15.18,3.95,5.28,5.43,..
Bangladesh,BGD,"Saved at a financial institution, rural (% age 15+)",fin17a.t.d.9,..,..,..,3.98,..
Bangladesh,BGD,"Saved at a financial institution, secondary education or more (% ages 15+)",fin17a.t.d.6,18.11,11.02,13.19,6.36,..
Bangladesh,BGD,"Saved at a financial institution, urban (% age 15+)",fin17a.t.d.10,..,..,..,6.65,..
Bangladesh,BGD,"Saved at a financial institution, young (% ages 15-24)",fin17a.t.d.3,10.58,6,5.77,4.53,..
Bangladesh,BGD,Saved for education or school fees (% age 15+),fin17c.d.2014,..,7.17,..,..,..
Bangladesh,BGD,"Saved for education or school fees, female (% age 15+)",fin17c.d.2014.1,..,8.86,..,..,..
Bangladesh,BGD,"Saved for education or school fees, in labor force (% age 15+)",fin17c.d.2014.12,..,9.38,..,..,..
Bangladesh,BGD,"Saved for education or school fees, income, poorest 40% (% ages 15+)",fin17c.d.2014.7,..,5.6,..,..,..
Bangladesh,BGD,"Saved for education or school fees, income, richest 60% (% ages 15+)",fin17c.d.2014.8,..,8.21,..,..,..
Bangladesh,BGD,"Saved for education or school fees, male (% age 15+)",fin17c.d.2014.2,..,5.53,..,..,..
Bangladesh,BGD,"Saved for education or school fees, older (% age 25+)",fin17c.d.2014.4,..,7.45,..,..,..
Bangladesh,BGD,"Saved for education or school fees, out of labor force (% age 15+)",fin17c.d.2014.11,..,5.35,..,..,..
Bangladesh,BGD,"Saved for education or school fees, primary education or less (% ages 15+)",fin17c.d.2014.5,..,5.04,..,..,..
Bangladesh,BGD,"Saved for education or school fees, rural (% age 15+)",fin17c.d.2014.9,..,..,..,..,..
Bangladesh,BGD,"Saved for education or school fees, secondary education or more (% ages 15+)",fin17c.d.2014.6,..,9.35,..,..,..
Bangladesh,BGD,"Saved for education or school fees, urban (% age 15+)",fin17c.d.2014.10,..,..,..,..,..
Bangladesh,BGD,"Saved for education or school fees, young (% ages 15-24)",fin17c.d.2014.3,..,6.52,..,..,..
Bangladesh,BGD,Saved for old age (% age 15+),fin16.t.d,..,5.6,8.75,5.83,..
Bangladesh,BGD,"Saved for old age, female (% age 15+)",fin16.t.d.1,..,5.86,8.25,4.86,..
Bangladesh,BGD,"Saved for old age, in labor force (% age 15+)",fin16.t.d.12,..,8.31,11.43,8.67,..
Bangladesh,BGD,"Saved for old age, income, poorest 40% (% ages 15+)",fin16.t.d.7,..,2.83,5.62,3.53,..
Bangladesh,BGD,"Saved for old age, income, richest 60% (% ages 15+)",fin16.t.d.8,..,7.45,10.82,7.36,..
Bangladesh,BGD,"Saved for old age, male (% age 15+)",fin16.t.d.2,..,5.36,9.25,6.87,..
Bangladesh,BGD,"Saved for old age, older (% age 25+)",fin16.t.d.4,..,6.18,10.29,6.08,..
Bangladesh,BGD,"Saved for old age, out of labor force (% age 15+)",fin16.t.d.11,..,3.38,6.33,3.39,..
Bangladesh,BGD,"Saved for old age, primary education or less (% ages 15+)",fin16.t.d.5,..,3.86,6.26,5.28,..
Bangladesh,BGD,"Saved for old age, rural (% age 15+)",fin16.t.d.9,..,..,..,6.29,..
Bangladesh,BGD,"Saved for old age, secondary education or more (% ages 15+)",fin16.t.d.6,..,7.38,10.5,6.17,..
Bangladesh,BGD,"Saved for old age, urban (% age 15+)",fin16.t.d.10,..,..,..,5.69,..
Bangladesh,BGD,"Saved for old age, young (% ages 15-24)",fin16.t.d.3,..,4.29,4.73,5.12,..
Bangladesh,BGD,Saved money using a mobile money account (% age 15+),fin17a1.d,..,..,..,1.73,..
Bangladesh,BGD,"Saved money using a mobile money account, female (% age 15+)",fin17a1.d.1,..,..,..,1.23,..
Bangladesh,BGD,"Saved money using a mobile money account, in labor force (% age 15+)",fin17a1.d.12,..,..,..,2.65,..
Bangladesh,BGD,"Saved money using a mobile money account, income, poorest 40% (% ages 15+)",fin17a1.d.7,..,..,..,0.66,..
Bangladesh,BGD,"Saved money using a mobile money account, income, richest 60% (% ages 15+)",fin17a1.d.8,..,..,..,2.44,..
Bangladesh,BGD,"Saved money using a mobile money account, male (% age 15+)",fin17a1.d.2,..,..,..,2.27,..
Bangladesh,BGD,"Saved money using a mobile money account, older (% age 25+)",fin17a1.d.4,..,..,..,1.24,..
Bangladesh,BGD,"Saved money using a mobile money account, out of labor force (% age 15+)",fin17a1.d.11,..,..,..,0.94,..
Bangladesh,BGD,"Saved money using a mobile money account, primary education or less (% ages 15+)",fin17a1.d.5,..,..,..,1.21,..
Bangladesh,BGD,"Saved money using a mobile money account, rural (% age 15+)",fin17a1.d.9,..,..,..,2.88,..
Bangladesh,BGD,"Saved money using a mobile money account, secondary education or more (% ages 15+)",fin17a1.d.6,..,..,..,2.04,..
Bangladesh,BGD,"Saved money using a mobile money account, urban (% age 15+)",fin17a1.d.10,..,..,..,1.37,..
Bangladesh,BGD,"Saved money using a mobile money account, young (% ages 15-24)",fin17a1.d.3,..,..,..,3.13,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business (% age 15+)",fin15.t.d.2017,..,4.03,7.72,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, female (% age 15+)",fin15.t.d.2017.1,..,2.4,6.95,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, in labor force (% age 15+)",fin15.t.d.2017.12,..,6.25,8.42,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, income, poorest 40% (% ages 15+)",fin15.t.d.2017.7,..,2.31,5.68,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, income, richest 60% (% ages 15+)",fin15.t.d.2017.8,..,5.17,9.08,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, male (% age 15+)",fin15.t.d.2017.2,..,5.6,8.51,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, older (% age 25+)",fin15.t.d.2017.4,..,3.83,8.38,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, out of labor force (% age 15+)",fin15.t.d.2017.11,..,2.2,7.09,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, primary education or less (% ages 15+)",fin15.t.d.2017.5,..,4.34,5.37,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, rural (% age 15+)",fin15.t.d.2017.9,..,..,..,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, secondary education or more (% ages 15+)",fin15.t.d.2017.6,..,3.7,9.37,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, urban (% age 15+)",fin15.t.d.2017.10,..,..,..,..,..
Bangladesh,BGD,"Saved to start, operate, or expand a farm or business, young (% ages 15-24)",fin15.t.d.2017.3,..,4.48,6.01,..,..
Bangladesh,BGD,Saved using a savings club or a person outside the family (% age 15+),fin17b.t.d,3.58,5.23,11.71,8.69,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, female (% age 15+)",fin17b.t.d.1,3.16,6.49,11.84,8.51,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, in labor force (% age 15+)",fin17b.t.d.12,4.5,6.56,12.68,10.36,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, income, poorest 40% (% ages 15+)",fin17b.t.d.7,3.61,6.44,11.85,7.85,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, income, richest 60% (% ages 15+)",fin17b.t.d.8,3.56,4.42,11.61,9.25,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, male (% age 15+)",fin17b.t.d.2,3.99,4.01,11.58,8.88,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, older (% age 25+)",fin17b.t.d.4,3.9,5.25,13.11,9.59,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, out of labor force (% age 15+)",fin17b.t.d.11,2.81,4.14,10.83,7.25,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, primary education or less (% ages 15+)",fin17b.t.d.5,3.59,6.39,11.19,6.74,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, rural (% age 15+)",fin17b.t.d.9,..,..,..,7.7,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, secondary education or more (% ages 15+)",fin17b.t.d.6,3.58,4.04,12.07,9.86,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, urban (% age 15+)",fin17b.t.d.10,..,..,..,9,..
Bangladesh,BGD,"Saved using a savings club or a person outside the family, young (% ages 15-24)",fin17b.t.d.3,2.85,5.16,8.06,6.08,..
Bangladesh,BGD,Sent domestic remittances (% age 15+),fin26.t.d,..,10.36,14.59,17.2,..
Bangladesh,BGD,"Sent domestic remittances, female (% age 15+)",fin26.t.d.1,..,6.87,12.08,10.36,..
Bangladesh,BGD,"Sent domestic remittances, in labor force (% age 15+)",fin26.t.d.12,..,14.25,18.74,23.51,..
Bangladesh,BGD,"Sent domestic remittances, income, poorest 40% (% ages 15+)",fin26.t.d.7,..,3.55,6.39,11.68,..
Bangladesh,BGD,"Sent domestic remittances, income, richest 60% (% ages 15+)",fin26.t.d.8,..,14.9,20.06,20.88,..
Bangladesh,BGD,"Sent domestic remittances, male (% age 15+)",fin26.t.d.2,..,13.72,17.17,24.56,..
Bangladesh,BGD,"Sent domestic remittances, older (% age 25+)",fin26.t.d.4,..,9.56,15.36,17.92,..
Bangladesh,BGD,"Sent domestic remittances, out of labor force (% age 15+)",fin26.t.d.11,..,7.17,10.87,11.79,..
Bangladesh,BGD,"Sent domestic remittances, primary education or less (% ages 15+)",fin26.t.d.5,..,5.35,10.42,13.56,..
Bangladesh,BGD,"Sent domestic remittances, rural (% age 15+)",fin26.t.d.9,..,..,..,19,..
Bangladesh,BGD,"Sent domestic remittances, secondary education or more (% ages 15+)",fin26.t.d.6,..,15.47,17.54,19.4,..
Bangladesh,BGD,"Sent domestic remittances, urban (% age 15+)",fin26.t.d.10,..,..,..,16.63,..
Bangladesh,BGD,"Sent domestic remittances, young (% ages 15-24)",fin26.t.d.3,..,12.18,12.59,15.14,..
Bangladesh,BGD,Sent domestic remittances: delivered in person and in cash only (% age 15+),fin27c1.t,..,5.44,3.36,0.58,..
Bangladesh,BGD,"Sent domestic remittances: delivered in person and in cash only (% of senders, age 15+)",fin27c1.t.s,..,52.53,23.02,3.35,..
Bangladesh,BGD,Sent domestic remittances: through a money transfer service (% age 15+),fin27c2.t,..,3.35,4.76,0.26,..
Bangladesh,BGD,"Sent domestic remittances: through a money transfer service (% of senders, age 15+)",fin27c2.t.s,..,32.32,32.61,1.53,..
Bangladesh,BGD,Sent domestic remittances: using an account (% age 15+),fin27.t,..,1.41,6.14,15.05,..
Bangladesh,BGD,"Sent domestic remittances: using an account (% of senders, age 15+)",fin27.t.s,..,13.61,42.08,87.48,..
Bangladesh,BGD,Sent or received domestic remittances (% age 15+),fin26.28.t.d,..,19.34,29.03,32.33,..
Bangladesh,BGD,"Sent or received domestic remittances, female (% age 15+)",fin26.28.t.d.1,..,16.26,24.75,27.1,..
Bangladesh,BGD,"Sent or received domestic remittances, in labor force (% age 15+)",fin26.28.t.d.12,..,25.51,35.79,37.32,..
Bangladesh,BGD,"Sent or received domestic remittances, income, poorest 40% (% ages 15+)",fin26.28.t.d.7,..,13.2,22.16,28.48,..
Bangladesh,BGD,"Sent or received domestic remittances, income, richest 60% (% ages 15+)",fin26.28.t.d.8,..,23.42,33.6,34.9,..
Bangladesh,BGD,"Sent or received domestic remittances, male (% age 15+)",fin26.28.t.d.2,..,22.31,33.41,37.96,..
Bangladesh,BGD,"Sent or received domestic remittances, older (% age 25+)",fin26.28.t.d.4,..,20,29.62,33.48,..
Bangladesh,BGD,"Sent or received domestic remittances, out of labor force (% age 15+)",fin26.28.t.d.11,..,14.28,22.95,28.05,..
Bangladesh,BGD,"Sent or received domestic remittances, primary education or less (% ages 15+)",fin26.28.t.d.5,..,15.59,22.55,28.08,..
Bangladesh,BGD,"Sent or received domestic remittances, rural (% age 15+)",fin26.28.t.d.9,..,..,..,33.46,..
Bangladesh,BGD,"Sent or received domestic remittances, secondary education or more (% ages 15+)",fin26.28.t.d.6,..,23.16,33.59,34.93,..
Bangladesh,BGD,"Sent or received domestic remittances, urban (% age 15+)",fin26.28.t.d.10,..,..,..,31.98,..
Bangladesh,BGD,"Sent or received domestic remittances, young (% ages 15-24)",fin26.28.t.d.3,..,17.81,27.51,29.05,..
Bangladesh,BGD,Sent or received domestic remittances: in person and in cash only (% age 15+),fin27c1.29c1.t,..,11.96,0,0.52,..
Bangladesh,BGD,"Sent or received domestic remittances: in person and in cash only (% of senders and recipients, age 15+)",fin27c1.29c1.t.s,..,61.87,0,1.6,..
Bangladesh,BGD,Sent or received domestic remittances: through a money transfer service (% age 15+),fin27c2.29c2.t,..,4.92,8.82,0.42,..
Bangladesh,BGD,"Sent or received domestic remittances: through a money transfer service (% of senders and recipients, age 15+)",fin27c2.29c2.t.s,..,25.42,30.37,1.3,..
Bangladesh,BGD,Sent or received domestic remittances: using an account (% age 15+),fin27.29.t,..,2.04,12.56,30.38,..
Bangladesh,BGD,"Sent or received domestic remittances: using an account (% of senders and recipients, age 15+)",fin27.29.t.s,..,10.54,43.27,93.96,..
Bangladesh,BGD,Store money using a financial institution (% age 15+),fin10b,..,..,..,9.96,..
Bangladesh,BGD,"Store money using a financial institution (% with a financial institution account, age 15+)",fin10b.s,..,..,..,26.42,..
Bangladesh,BGD,Store money using a financial institution or a mobile money account (% age 15+),fin10b.13b,..,..,..,14.66,..
Bangladesh,BGD,"Store money using a financial institution or a mobile money account (% with an account,  age 15+)",fin10b.13b.s,..,..,..,27.77,..
Bangladesh,BGD,Store money using a mobile money account (% age 15+),fin13b,..,..,..,5.67,..
Bangladesh,BGD,"Store money using a mobile money account (% with a mobile money account acount, age 15+)",fin13b.s,..,..,..,19.55,..
Bangladesh,BGD,Use a mobile money account two or more times a month (% age 15+),fin13a,..,..,..,10.66,..
Bangladesh,BGD,"Use a mobile money account two or more times a month (% with a mobile money account, age 15+)",fin13a.s,..,..,..,36.75,..
Bangladesh,BGD,"Use a mobile phone or the internet to make payments, buy things, or to send or receive money using a financial institution account (% age 15+)",fin5,..,..,..,4.35,..
Bangladesh,BGD,"Use a mobile phone or the internet to make payments, buy things, or to send or receive money using a financial institution account (% with a financial institution account, age 15+)",fin5.s,..,..,..,11.53,..
Bangladesh,BGD,Used a credit card (% age 15+),fin8.t,..,..,..,..,..
Bangladesh,BGD,Used a credit card: in-store (% age 15+),fin8a,..,..,..,..,..
Bangladesh,BGD,"Used a credit card: in-store (% who used a credit card, age 15+)",fin8a.s,..,..,..,..,..
Bangladesh,BGD,Used a debit card (% age 15+),fin4.t,..,..,..,..,..
Bangladesh,BGD,Used a debit card in-store (% age 15+),fin4a,..,..,..,..,..
Bangladesh,BGD,"Used a debit card: in-store (% who used a debit card, age 15+)",fin4a.s,..,..,..,..,..
Bangladesh,BGD,Used a debit or credit card (% age 15+),fin4.8.t,..,..,..,..,..
Bangladesh,BGD,"Used a debit or credit card: in-store (% who use a credit or debit card, age 15+)",fin4a.8a.s,..,..,..,..,..
Bangladesh,BGD,Used a mobile phone or the internet to access a financial institution account (% age 15+),fin5.a.2017,..,..,5.36,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access a financial institution account (% with a financial institution account, age 15+)",fin5.a.2017.s,..,..,13.07,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account (% with an account, age 15+)",fin5.2017.d.s,..,..,44.79,..,..
Bangladesh,BGD,Used a mobile phone or the internet to access an account(% age 15+),fin5.2017.d,..,..,22.41,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, female (% age 15+)",fin5.2017.d.1,..,..,11.53,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, in labor force (% age 15+)",fin5.2017.d.12,..,..,32.59,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, income, poorest 40% (% ages 15+)",fin5.2017.d.7,..,..,14.19,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, income, richest 60% (% ages 15+)",fin5.2017.d.8,..,..,27.89,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, male (% age 15+)",fin5.2017.d.2,..,..,33.55,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, older (% age 25+)",fin5.2017.d.4,..,..,21.14,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, out of labor force (% age 15+)",fin5.2017.d.11,..,..,13.25,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, primary education or less (% ages 15+)",fin5.2017.d.5,..,..,14.32,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, rural (% age 15+)",fin5.2017.d.9,..,..,..,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, secondary education or more (% ages 15+)",fin5.2017.d.6,..,..,28.11,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, urban (% age 15+)",fin5.2017.d.10,..,..,..,..,..
Bangladesh,BGD,"Used a mobile phone or the internet to access an account, young (% ages 15-24)",fin5.2017.d.3,..,..,25.74,..,..
Bangladesh,BGD,Used a mobile phone or the internet to buy something online (% age 15+),fin14b.t.d,..,..,1.27,3.05,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,..,..,1.62,2.44,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, in labor force (% age 15+)",fin14b.t.d.12,..,..,1.87,3.96,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, income, poorest 40% (% ages 15+)",fin14b.t.d.7,..,..,0.33,0.46,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, income, richest 60% (% ages 15+)",fin14b.t.d.8,..,..,1.89,4.77,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, male (% age 15+)",fin14b.t.d.2,..,..,0.91,3.69,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, older (% age 25+)",fin14b.t.d.4,..,..,0.92,2.2,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, out of labor force (% age 15+)",fin14b.t.d.11,..,..,0.72,2.26,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, primary education or less (% ages 15+)",fin14b.t.d.5,..,..,0,1.09,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, rural (% age 15+)",fin14b.t.d.9,..,..,..,2.26,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, secondary education or more (% ages 15+)",fin14b.t.d.6,..,..,2.16,4.2,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, urban (% age 15+)",fin14b.t.d.10,..,..,..,3.29,..
Bangladesh,BGD,"Used a mobile phone or the internet to buy something online, young (% ages 15-24)",fin14b.t.d.3,..,..,2.16,5.47,..
Bangladesh,BGD,Used a mobile phone or the internet to check account balance(% age 15+),fin6.t,..,..,4.48,6.14,..
Bangladesh,BGD,"Used a mobile phone or the internet to check account balance(% with a financial institution account, age 15+)",fin6.t.s,..,..,10.63,16.3,..
Bangladesh,BGD,Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,..,..,2.44,10.52,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, female (% age 15+)",fin14a.t.d.1,..,..,1.54,4.72,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, in labor force (% age 15+)",fin14a.t.d.12,..,..,2.76,14.27,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, income, poorest 40% (% ages 15+)",fin14a.t.d.7,..,..,2.52,7.75,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, income, richest 60% (% ages 15+)",fin14a.t.d.8,..,..,2.38,12.37,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,..,..,3.36,16.77,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, older (% age 25+)",fin14a.t.d.4,..,..,2.81,10.48,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, out of labor force (% age 15+)",fin14a.t.d.11,..,..,2.15,7.31,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, primary education or less (% ages 15+)",fin14a.t.d.5,..,..,1.24,5.91,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, rural (% age 15+)",fin14a.t.d.9,..,..,..,8.75,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, secondary education or more (% ages 15+)",fin14a.t.d.6,..,..,3.29,13.27,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, urban (% age 15+)",fin14a.t.d.10,..,..,..,11.08,..
Bangladesh,BGD,"Used a mobile phone or the internet to pay bills, young (% ages 15-24)",fin14a.t.d.3,..,..,1.47,10.65,..
Bangladesh,BGD,Used a mobile phone or the internet to send money (% age 15+),fin14a1.d,..,..,..,17.58,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, female (% age 15+)",fin14a1.d.1,..,..,..,7.64,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, in labor force (% age 15+)",fin14a1.d.12,..,..,..,24.73,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, income, poorest 40% (% ages 15+)",fin14a1.d.7,..,..,..,12.83,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, income, richest 60% (% ages 15+)",fin14a1.d.8,..,..,..,20.75,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, male (% age 15+)",fin14a1.d.2,..,..,..,28.28,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, older (% age 25+)",fin14a1.d.4,..,..,..,17.8,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, out of labor force (% age 15+)",fin14a1.d.11,..,..,..,11.45,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, primary education or less (% ages 15+)",fin14a1.d.5,..,..,..,10.28,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, rural (% age 15+)",fin14a1.d.9,..,..,..,19.96,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, secondary education or more (% ages 15+)",fin14a1.d.6,..,..,..,21.93,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, urban (% age 15+)",fin14a1.d.10,..,..,..,16.83,..
Bangladesh,BGD,"Used a mobile phone or the internet to send money, young (% ages 15-24)",fin14a1.d.3,..,..,..,16.96,..
Bangladesh,BGD,Used checks to make payments(% age 15+),fin68a.2011,10.61,..,..,..,..
Bangladesh,BGD,Uses a debit or credit card: in-store (% age 15+),fin4a.8a,..,..,..,..,..
Bangladesh,BGD,Withdrew money from a financial institution account 2 or more times a month (% age 15+),fin10a,..,..,..,2.81,..
Bangladesh,BGD,"Withdrew money from a financial institution account 2 or more times a month (% who had withdrawn money, age 15+)",fin10a.s,..,..,..,26.58,..
Bangladesh,BGD,Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all (% age 15+),fin44b3.d,..,..,..,11.9,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, female (% age 15+)",fin44b3.d.1,..,..,..,9.78,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, in labor force (% age 15+)",fin44b3.d.12,..,..,..,12.59,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, poorest 40% (% ages 15+)",fin44b3.d.7,..,..,..,7.11,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, income, richest 60% (% ages 15+)",fin44b3.d.8,..,..,..,15.09,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, male (% age 15+)",fin44b3.d.2,..,..,..,14.18,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, older (% age 25+)",fin44b3.d.4,..,..,..,12.66,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, out of labor force (% age 15+)",fin44b3.d.11,..,..,..,11.3,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, primary education or less (% ages 15+)",fin44b3.d.5,..,..,..,11.08,..
Bangladesh,BGD,"Worried about not being able to pay for medical costs in case of a serious illness or accident: not worried at all, rural (% age 15+)",fin44b3.d.9,..,..,..,9.64,..
