Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2014 [YR2014],2017 [YR2017],2021 [YR2021],2022 [YR2022]
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, income, richest 60% (% ages 15+)",fin24b.3.d.8,..,..,..,7.52,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, male (% age 15+)",fin24b.3.d.2,..,..,..,6.47,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, older (% age 25+)",fin24b.3.d.4,..,..,..,5.06,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, out of labor force (% age 15+)",fin24b.3.d.11,..,..,..,5.46,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, primary education or less (% ages 15+)",fin24b.3.d.5,..,..,..,3.86,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, rural (% age 15+)",fin24b.3.d.9,..,..,..,4.51,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, secondary education or more (% ages 15+)",fin24b.3.d.6,..,..,..,8.11,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, urban (% age 15+)",fin24b.3.d.10,..,..,..,6.07,..
India,IND,"Coming up with emergency funds in 7 days: possible and not difficult, young (% ages 15-24)",fin24b.3.d.3,..,..,..,5.69,..
India,IND,Coming up with emergency funds in 7 days: possible and somewhat difficult (% age 15+),fin24b.2.d,..,..,..,14.65,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, female (% age 15+)",fin24b.2.d.1,..,..,..,12.61,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, in labor force (% age 15+)",fin24b.2.d.12,..,..,..,15.37,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, income, poorest 40% (% ages 15+)",fin24b.2.d.7,..,..,..,8.53,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, income, richest 60% (% ages 15+)",fin24b.2.d.8,..,..,..,18.72,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, male (% age 15+)",fin24b.2.d.2,..,..,..,16.55,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, older (% age 25+)",fin24b.2.d.4,..,..,..,12.98,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, out of labor force (% age 15+)",fin24b.2.d.11,..,..,..,13.75,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, primary education or less (% ages 15+)",fin24b.2.d.5,..,..,..,10.44,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, rural (% age 15+)",fin24b.2.d.9,..,..,..,11.52,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, secondary education or more (% ages 15+)",fin24b.2.d.6,..,..,..,23.3,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, urban (% age 15+)",fin24b.2.d.10,..,..,..,18.26,..
India,IND,"Coming up with emergency funds in 7 days: possible and somewhat difficult, young (% ages 15-24)",fin24b.2.d.3,..,..,..,19.08,..
India,IND,Coming up with emergency funds in 7 days: possible and very difficult (% age 15+),fin24b.1.d,..,..,..,58.32,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, female (% age 15+)",fin24b.1.d.1,..,..,..,59.33,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, in labor force (% age 15+)",fin24b.1.d.12,..,..,..,60.93,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, income, poorest 40% (% ages 15+)",fin24b.1.d.7,..,..,..,60.27,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, income, richest 60% (% ages 15+)",fin24b.1.d.8,..,..,..,57.03,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, male (% age 15+)",fin24b.1.d.2,..,..,..,57.39,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, older (% age 25+)",fin24b.1.d.4,..,..,..,59.51,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, out of labor force (% age 15+)",fin24b.1.d.11,..,..,..,55.1,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, primary education or less (% ages 15+)",fin24b.1.d.5,..,..,..,60.54,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, rural (% age 15+)",fin24b.1.d.9,..,..,..,58.85,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, secondary education or more (% ages 15+)",fin24b.1.d.6,..,..,..,54.06,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, urban (% age 15+)",fin24b.1.d.10,..,..,..,57.72,..
India,IND,"Coming up with emergency funds in 7 days: possible and very difficult, young (% ages 15-24)",fin24b.1.d.3,..,..,..,55.18,..
India,IND,"Coming up with emergency funds in 7 days: possible, female (% age 15+)",fin24b.321.d.1,..,..,..,75.86,..
India,IND,"Coming up with emergency funds in 7 days: possible, in labor force (% age 15+)",fin24b.321.d.12,..,..,..,81.36,..
India,IND,"Coming up with emergency funds in 7 days: possible, income, poorest 40% (% ages 15+)",fin24b.321.d.7,..,..,..,70.6,..
India,IND,"Coming up with emergency funds in 7 days: possible, income, richest 60% (% ages 15+)",fin24b.321.d.8,..,..,..,83.27,..
India,IND,"Coming up with emergency funds in 7 days: possible, male (% age 15+)",fin24b.321.d.2,..,..,..,80.4,..
India,IND,"Coming up with emergency funds in 7 days: possible, older (% age 25+)",fin24b.321.d.4,..,..,..,77.55,..
India,IND,"Coming up with emergency funds in 7 days: possible, out of labor force (% age 15+)",fin24b.321.d.11,..,..,..,74.32,..
India,IND,"Coming up with emergency funds in 7 days: possible, primary education or less (% ages 15+)",fin24b.321.d.5,..,..,..,74.84,..
India,IND,"Coming up with emergency funds in 7 days: possible, rural (% age 15+)",fin24b.321.d.9,..,..,..,74.88,..
India,IND,"Coming up with emergency funds in 7 days: possible, secondary education or more (% ages 15+)",fin24b.321.d.6,..,..,..,85.47,..
India,IND,"Coming up with emergency funds in 7 days: possible, urban (% age 15+)",fin24b.321.d.10,..,..,..,82.05,..
India,IND,"Coming up with emergency funds in 7 days: possible, young (% ages 15-24)",fin24b.321.d.3,..,..,..,79.95,..
India,IND,Deposited money into a financial institution account 2 or more times a month (% age 15+),fin9a,..,..,..,9.25,..
India,IND,"Deposited money into a financial institution account 2 or more times a month (% who had deposited money, age 15+)",fin9a.s,..,..,..,41.43,..
India,IND,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried (% age 15+),fin45.1.3.d,..,..,..,11.2,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, female (% age 15+)",fin45.1.3.d.1,..,..,..,8.73,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, in labor force (% age 15+)",fin45.1.3.d.12,..,..,..,11.02,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, poorest 40% (% ages 15+)",fin45.1.3.d.7,..,..,..,6.37,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, income, richest 60% (% ages 15+)",fin45.1.3.d.8,..,..,..,14.41,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, male (% age 15+)",fin45.1.3.d.2,..,..,..,13.51,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, older (% age 25+)",fin45.1.3.d.4,..,..,..,10.18,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, out of labor force (% age 15+)",fin45.1.3.d.11,..,..,..,11.42,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, primary education or less (% ages 15+)",fin45.1.3.d.5,..,..,..,9.56,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, rural (% age 15+)",fin45.1.3.d.9,..,..,..,10.53,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, secondary education or more (% ages 15+)",fin45.1.3.d.6,..,..,..,14.56,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, urban (% age 15+)",fin45.1.3.d.10,..,..,..,11.97,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: not worried, young (% ages 15-24)",fin45.1.3.d.3,..,..,..,13.9,..
India,IND,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried (% age 15+),fin45.1.2.d,..,..,..,18.31,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, female (% age 15+)",fin45.1.2.d.1,..,..,..,14.08,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, in labor force (% age 15+)",fin45.1.2.d.12,..,..,..,19.11,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, poorest 40% (% ages 15+)",fin45.1.2.d.7,..,..,..,10.63,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, income, richest 60% (% ages 15+)",fin45.1.2.d.8,..,..,..,23.42,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, male (% age 15+)",fin45.1.2.d.2,..,..,..,22.26,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, older (% age 25+)",fin45.1.2.d.4,..,..,..,17.56,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, out of labor force (% age 15+)",fin45.1.2.d.11,..,..,..,17.33,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, primary education or less (% ages 15+)",fin45.1.2.d.5,..,..,..,13.33,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, rural (% age 15+)",fin45.1.2.d.9,..,..,..,15.54,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, secondary education or more (% ages 15+)",fin45.1.2.d.6,..,..,..,28.59,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, urban (% age 15+)",fin45.1.2.d.10,..,..,..,21.51,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: somewhat worried, young (% ages 15-24)",fin45.1.2.d.3,..,..,..,20.3,..
India,IND,Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried (% age 15+),fin45.1.1.d,..,..,..,69.79,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, female (% age 15+)",fin45.1.1.d.1,..,..,..,76.37,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, in labor force (% age 15+)",fin45.1.1.d.12,..,..,..,69.21,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, poorest 40% (% ages 15+)",fin45.1.1.d.7,..,..,..,82.26,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, income, richest 60% (% ages 15+)",fin45.1.1.d.8,..,..,..,61.49,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, male (% age 15+)",fin45.1.1.d.2,..,..,..,63.64,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, older (% age 25+)",fin45.1.1.d.4,..,..,..,71.7,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, out of labor force (% age 15+)",fin45.1.1.d.11,..,..,..,70.5,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, primary education or less (% ages 15+)",fin45.1.1.d.5,..,..,..,76.3,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, rural (% age 15+)",fin45.1.1.d.9,..,..,..,73.11,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, secondary education or more (% ages 15+)",fin45.1.1.d.6,..,..,..,56.37,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, urban (% age 15+)",fin45.1.1.d.10,..,..,..,65.96,..
India,IND,"Experience or continue to experience severe financial hardship as a result of the disruption caused by COVID-19: very worried, young (% ages 15-24)",fin45.1.1.d.3,..,..,..,64.72,..
India,IND,Financial institution account (% age 15+),fin1.t.d,35.23,52.75,79.84,77.3,..
India,IND,"Financial institution account, female (% age 15+)",fin1.t.d.1,26.49,42.64,76.64,77.47,..
India,IND,"Financial institution account, in labor force (% age 15+)",fin1.t.d.12,43.56,63.02,83.82,81.06,..
India,IND,"Financial institution account, income, poorest 40% (% ages 15+)",fin1.t.d.7,26.97,43.48,77.08,78.15,..
India,IND,"Financial institution account, income, richest 60% (% ages 15+)",fin1.t.d.8,40.73,58.93,81.68,76.74,..
India,IND,"Financial institution account, male (% age 15+)",fin1.t.d.2,43.74,62.47,82.94,77.15,..
India,IND,"Financial institution account, older (% age 25+)",fin1.t.d.4,38.03,56.33,83.04,81.23,..
India,IND,"Financial institution account, out of labor force (% age 15+)",fin1.t.d.11,25.71,40.52,75.06,72.66,..
India,IND,"Financial institution account, primary education or less (% ages 15+)",fin1.t.d.5,30.51,42.88,75.3,75.84,..
India,IND,"Financial institution account, rural (% age 15+)",fin1.t.d.9,..,..,..,77.03,..
India,IND,"Financial institution account, secondary education or more (% ages 15+)",fin1.t.d.6,59.47,63.95,84.94,80.74,..
India,IND,"Financial institution account, urban (% age 15+)",fin1.t.d.10,..,..,..,77.62,..
India,IND,"Financial institution account, young (% ages 15-24)",fin1.t.d.3,27.3,43.11,71.4,66.86,..
India,IND,First financial institution account ever was opened to receive a wage payment (% age 15+),fin1.1a,..,..,..,37.91,..
India,IND,First financial institution account ever was opened to receive a wage payment or money from the government (% age 15+),fin1.1ab,..,..,..,54.27,..
India,IND,First financial institution ever account was opened to receive money from the government (% age 15+),fin1.1b,..,..,..,38.17,..
India,IND,Has access to the Internet (% age 15+),Internet,..,..,..,27.58,..
India,IND,Has an inactive account (% age 15+),fin9N.10N.t.d,..,17.39,30.62,27.44,..
India,IND,"Has an inactive account (% with an account, age 15+)",fin9N.10N.t.s,..,32.73,38.34,35.39,..
India,IND,"Has an inactive account, female (% age 15+)",fin9N.10N.t.d.1,..,18.23,34.67,32.32,..
India,IND,"Has an inactive account, in labor force (% age 15+)",fin9N.10N.t.d.12,..,17.89,27.44,26.04,..
India,IND,"Has an inactive account, income, poorest 40% (% ages 15+)",fin9N.10N.t.d.7,..,20.5,38.37,35.11,..
India,IND,"Has an inactive account, income, richest 60% (% ages 15+)",fin9N.10N.t.d.8,..,15.33,25.47,22.34,..
India,IND,"Has an inactive account, male (% age 15+)",fin9N.10N.t.d.2,..,16.59,26.71,22.89,..
India,IND,"Has an inactive account, older (% age 25+)",fin9N.10N.t.d.4,..,18.14,31.04,29,..
India,IND,"Has an inactive account, out of labor force (% age 15+)",fin9N.10N.t.d.11,..,16.81,34.45,29.17,..
India,IND,"Has an inactive account, primary education or less (% ages 15+)",fin9N.10N.t.d.5,..,17.68,35.92,31.1,..
India,IND,"Has an inactive account, rural (% age 15+)",fin9N.10N.t.d.9,..,..,..,31.01,..
India,IND,"Has an inactive account, secondary education or more (% ages 15+)",fin9N.10N.t.d.6,..,17.08,24.51,20.14,..
India,IND,"Has an inactive account, urban (% age 15+)",fin9N.10N.t.d.10,..,..,..,23.33,..
India,IND,"Has an inactive account, young (% ages 15-24)",fin9N.10N.t.d.3,..,15.39,29.53,23.29,..
India,IND,Has an outstanding housing loan (% age 15+),fin19.t.2017,..,3.65,4.64,..,..
India,IND,"Has an outstanding housing loan, female (% age 15+)",fin19.t.2017.1,..,3.41,3.25,..,..
India,IND,"Has an outstanding housing loan, in labor force (% age 15+)",fin19.t.2017.12,..,3.98,6.05,..,..
India,IND,"Has an outstanding housing loan, income, poorest 40% (% ages 15+)",fin19.t.2017.7,..,2.61,2.47,..,..
India,IND,"Has an outstanding housing loan, income, richest 60% (% ages 15+)",fin19.t.2017.8,..,4.34,6.09,..,..
India,IND,"Has an outstanding housing loan, male (% age 15+)",fin19.t.2017.2,..,3.88,6,..,..
India,IND,"Has an outstanding housing loan, older (% age 25+)",fin19.t.2017.4,..,4.18,4.86,..,..
India,IND,"Has an outstanding housing loan, out of labor force (% age 15+)",fin19.t.2017.11,..,3.27,2.96,..,..
India,IND,"Has an outstanding housing loan, primary education or less (% ages 15+)",fin19.t.2017.5,..,3.5,3.12,..,..
India,IND,"Has an outstanding housing loan, rural (% age 15+)",fin19.t.2017.9,..,..,..,..,..
India,IND,"Has an outstanding housing loan, secondary education or more (% ages 15+)",fin19.t.2017.6,..,3.83,6.38,..,..
India,IND,"Has an outstanding housing loan, urban (% age 15+)",fin19.t.2017.10,..,..,..,..,..
India,IND,"Has an outstanding housing loan, young (% ages 15-24)",fin19.t.2017.3,..,2.24,4.07,..,..
India,IND,Made a cash payment upon delivery for an online purchase (% age 15+),fin14c.cash.t,..,..,..,..,..
India,IND,"Made a cash payment upon delivery for an online purchase (% of internet purchasers, age 15+)",fin14c.cash.t.s,..,..,..,..,..
India,IND,"Made a deposit (% with a financial institution account, age 15+)",fin9.t.s,..,46.63,41.63,28.89,..
India,IND,Made a digital in-store merchant payment (age 15+),fin4a.8a.14.1,..,..,..,11.39,..
India,IND,Made a digital in-store merchant payment for the first time after COVID-19 started (% age 15+),fin14.2,..,..,..,7.06,..
India,IND,"Made a digital in-store merchant payment for the first time after COVID-19 started (% who made a digital in-store payment, age 15+)",fin14.2.s,..,..,..,61.97,..
India,IND,Made a digital in-store merchant payment: using a mobile phone (% age 15+),fin14.1.d,..,..,..,8.31,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, female (% age 15+)",fin14.1.d.1,..,..,..,4.39,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, in labor force (% age 15+)",fin14.1.d.12,..,..,..,10.78,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, income, poorest 40% (% ages 15+)",fin14.1.d.7,..,..,..,2.46,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, income, richest 60% (% ages 15+)",fin14.1.d.8,..,..,..,12.19,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, male (% age 15+)",fin14.1.d.2,..,..,..,11.96,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, older (% age 25+)",fin14.1.d.4,..,..,..,7.38,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, out of labor force (% age 15+)",fin14.1.d.11,..,..,..,5.25,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, primary education or less (% ages 15+)",fin14.1.d.5,..,..,..,1.85,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, rural (% age 15+)",fin14.1.d.9,..,..,..,5.14,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, secondary education or more (% ages 15+)",fin14.1.d.6,..,..,..,21.64,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, urban (% age 15+)",fin14.1.d.10,..,..,..,11.95,..
India,IND,"Made a digital in-store merchant payment: using a mobile phone, young (% ages 15-24)",fin14.1.d.3,..,..,..,10.75,..
India,IND,Made a digital merchant payment (% age 15+),merchant.pay,..,..,..,11.9,..
India,IND,Made a digital merchant payment for the first time after COVID-19 started (% age 15+),merchant.1st,..,..,..,7.68,..
India,IND,"Made a digital merchant payment for the first time after COVID-19 started (% who made a digital merchant payment, age 15+)",merchant.1st.s,..,..,..,64.54,..
India,IND,"Made a digital merchant payment, female (% age 15+)",merchant.pay.1,..,..,..,5.68,..
India,IND,"Made a digital merchant payment, in labor force (% age 15+)",merchant.pay.12,..,..,..,15.54,..
India,IND,"Made a digital merchant payment, income, poorest 40% (% ages 15+)",merchant.pay.7,..,..,..,4.18,..
India,IND,"Made a digital merchant payment, income, richest 60% (% ages 15+)",merchant.pay.8,..,..,..,17.04,..
India,IND,"Made a digital merchant payment, male (% age 15+)",merchant.pay.2,..,..,..,17.71,..
India,IND,"Made a digital merchant payment, older (% age 25+)",merchant.pay.4,..,..,..,10.99,..
India,IND,"Made a digital merchant payment, out of labor force (% age 15+)",merchant.pay.11,..,..,..,7.41,..
India,IND,"Made a digital merchant payment, primary education or less (% ages 15+)",merchant.pay.5,..,..,..,4.3,..
India,IND,"Made a digital merchant payment, rural (% age 15+)",merchant.pay.9,..,..,..,7.72,..
India,IND,"Made a digital merchant payment, secondary education or more (% ages 15+)",merchant.pay.6,..,..,..,27.64,..
India,IND,"Made a digital merchant payment, urban (% age 15+)",merchant.pay.10,..,..,..,16.73,..
India,IND,"Made a digital merchant payment, young (% ages 15-24)",merchant.pay.3,..,..,..,14.33,..
India,IND,Made a digital online merchant payment for an online purchase (% age 15+),fin14c.t,..,..,..,..,..
India,IND,"Made a digital online merchantpayment for an online purchase (% of internet purchasers, age 15+)",fin14c.t.s,..,..,..,..,..
India,IND,Made a digital online payment for an online purchase for the first time after COVID-19 started (% age 15+),fin14c2,..,..,..,..,..
India,IND,"Made a digital online payment for an online purchase for the first time after COVID-19 started (% of internet purchasers, age 15+)",fin14c2.s,..,..,..,..,..
India,IND,Made a digital payment (% age 15+),g20.made.t.d,..,15.72,19.97,24.69,..
India,IND,"Made a digital payment, female (% age 15+)",g20.made.t.d.1,..,7.87,13.52,15.75,..
India,IND,"Made a digital payment, in labor force (% age 15+)",g20.made.t.d.12,..,21.71,23.74,31.19,..
India,IND,"Made a digital payment, income, poorest 40% (% ages 15+)",g20.made.t.d.7,..,6.65,10.56,12.28,..
India,IND,"Made a digital payment, income, richest 60% (% ages 15+)",g20.made.t.d.8,..,21.76,26.24,32.94,..
India,IND,"Made a digital payment, male (% age 15+)",g20.made.t.d.2,..,23.28,26.22,33.03,..
India,IND,"Made a digital payment, older (% age 25+)",g20.made.t.d.4,..,17.28,22.08,24.43,..
India,IND,"Made a digital payment, out of labor force (% age 15+)",g20.made.t.d.11,..,8.59,15.45,16.65,..
India,IND,"Made a digital payment, primary education or less (% ages 15+)",g20.made.t.d.5,..,7.09,11.2,16.22,..
India,IND,"Made a digital payment, rural (% age 15+)",g20.made.t.d.9,..,..,..,18.5,..
India,IND,"Made a digital payment, secondary education or more (% ages 15+)",g20.made.t.d.6,..,25.48,29.91,42.14,..
India,IND,"Made a digital payment, urban (% age 15+)",g20.made.t.d.10,..,..,..,31.82,..
India,IND,"Made a digital payment, young (% ages 15-24)",g20.made.t.d.3,..,11.52,14.4,25.38,..
India,IND,Made a utility payment (% age 15+),fin30.t.d,..,39.4,41.82,33.67,..
India,IND,"Made a utility payment, female (% age 15+)",fin30.t.d.1,..,29.27,33.93,33.65,..
India,IND,"Made a utility payment, in labor force (% age 15+)",fin30.t.d.12,..,48.87,48.35,35.97,..
India,IND,"Made a utility payment, income, poorest 40% (% ages 15+)",fin30.t.d.7,..,28.88,30.4,29.25,..
India,IND,"Made a utility payment, income, richest 60% (% ages 15+)",fin30.t.d.8,..,46.4,49.43,36.6,..
India,IND,"Made a utility payment, male (% age 15+)",fin30.t.d.2,..,49.14,49.47,33.68,..
India,IND,"Made a utility payment, older (% age 25+)",fin30.t.d.4,..,42.06,43.68,35.3,..
India,IND,"Made a utility payment, out of labor force (% age 15+)",fin30.t.d.11,..,28.12,33.99,30.82,..
India,IND,"Made a utility payment, primary education or less (% ages 15+)",fin30.t.d.5,..,31.97,36.6,31.94,..
India,IND,"Made a utility payment, rural (% age 15+)",fin30.t.d.9,..,..,..,31.11,..
India,IND,"Made a utility payment, secondary education or more (% ages 15+)",fin30.t.d.6,..,47.8,47.82,37.22,..
India,IND,"Made a utility payment, urban (% age 15+)",fin30.t.d.10,..,..,..,36.61,..
India,IND,"Made a utility payment, young (% ages 15-24)",fin30.t.d.3,..,32.22,36.91,29.33,..
India,IND,Made a utility payment: using a financial institution account (% age 15+),fin31a.t,..,3.41,6.36,7.38,..
India,IND,"Made a utility payment: using a financial institution account (% who paid utility bills, age 15+)",fin31a.t.s,..,8.66,15.2,21.92,..
India,IND,Made a utility payment: using a mobile phone (% age 15+),fin31b.t,..,0.18,1.33,5.25,..
India,IND,"Made a utility payment: using a mobile phone (% who paid utility bills, age 15+)",fin31b.t.s,..,0.45,3.18,15.59,..
India,IND,Made a utility payment: using an account (% age 15+),fin30.acc.t,..,3.43,6.97,9.52,..
India,IND,"Made a utility payment: using an account (% who paid utility bills, age 15+)",fin30.acc.t.s,..,8.7,16.67,28.28,..
India,IND,Made a utility payment: using an account for the first time after COVID-19 started (% age 15+),fin31b1,..,..,..,..,..
India,IND,Made a utility payment: using cash only (% age 15+),fin31c.t,..,35.97,28.23,19.5,..
India,IND,"Made a utility payment: using cash only (% who paid utility bills, age 15+)",fin31c.t.s,..,91.3,67.49,57.92,..
India,IND,"Made a withdrawal (% with a financial institution account, age 15+)",fin10.t.s,..,40.2,42.4,39.22,..
India,IND,Made or received a digital payment (% age 15+),g20.t.d,..,22.24,28.69,34.93,..
India,IND,"Made or received a digital payment, female (% age 15+)",g20.t.d.1,..,14.19,22.44,27.98,..
India,IND,"Made or received a digital payment, in labor force (% age 15+)",g20.t.d.12,..,29.28,34.16,39.61,..
India,IND,"Made or received a digital payment, income, poorest 40% (% ages 15+)",g20.t.d.7,..,11.99,19.79,26,..
India,IND,"Made or received a digital payment, income, richest 60% (% ages 15+)",g20.t.d.8,..,29.06,34.63,40.87,..
India,IND,"Made or received a digital payment, male (% age 15+)",g20.t.d.2,..,29.98,34.75,41.42,..
India,IND,"Made or received a digital payment, older (% age 25+)",g20.t.d.4,..,23.53,31.59,36.91,..
India,IND,"Made or received a digital payment, out of labor force (% age 15+)",g20.t.d.11,..,13.86,22.12,29.15,..
India,IND,"Made or received a digital payment, primary education or less (% ages 15+)",g20.t.d.5,..,13.93,21.3,28.59,..
India,IND,"Made or received a digital payment, rural (% age 15+)",g20.t.d.9,..,..,..,30.39,..
India,IND,"Made or received a digital payment, secondary education or more (% ages 15+)",g20.t.d.6,..,31.64,37.05,48.09,..
India,IND,"Made or received a digital payment, urban (% age 15+)",g20.t.d.10,..,..,..,40.16,..
India,IND,"Made or received a digital payment, young (% ages 15-24)",g20.t.d.3,..,18.77,21.04,29.67,..
India,IND,"Main mode of withdrawal: ATM (% with a financial institution account, age 15+)",fin13a.t.2014.s,18.43,33.11,..,..,..
India,IND,"Main mode of withdrawal: bank teller (% with a financial institution account, age 15+)",fin13b.t.2014.s,69.71,27.49,..,..,..
India,IND,Main source of emergency funds in 30 days: family or friends (% age 15+),fin24.2.d,..,..,..,32.59,..
India,IND,"Main source of emergency funds in 30 days: loan from a bank, employer, or private lender (% age 15+)",fin24.4.d,..,..,..,4.4,..
India,IND,Main source of emergency funds in 30 days: other (% age 15+),fin24.6.d,..,..,..,2.29,..
India,IND,Main source of emergency funds in 30 days: sale of assets (% age 15+),fin24.5.d,..,..,..,3.45,..
India,IND,Main source of emergency funds in 30 days: savings (% age 15+),fin24.1.d,..,..,..,11.29,..
India,IND,Main source of emergency funds in 30 days: work (% age 15+),fin24.3.d,..,..,..,29.45,..
India,IND,Main source of emergency funds in 7 days: family or friends (% age 15+),fin24.2.7.d,..,..,..,29.4,..
India,IND,"Main source of emergency funds in 7 days: loan from a bank, employer, or private lender (% age 15+)",fin24.4.7.d,..,..,..,4.44,..
India,IND,Main source of emergency funds in 7 days: other (% age 15+),fin24.6.7.d,..,..,..,2.24,..
India,IND,Main source of emergency funds in 7 days: sale of assets (% age 15+),fin24.5.7.d,..,..,..,3.27,..
India,IND,Main source of emergency funds in 7 days: savings (% age 15+),fin24.1.7.d,..,..,..,11.2,..
