indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"Fertility rate, total (births per woman)",Malaysia,MYS,1981,4.002,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1980,4.035,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1979,4.091,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1978,4.179,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1977,4.282,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1976,4.398,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1975,4.501,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1974,4.619,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1973,4.727,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1972,4.822,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1971,4.924,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1970,5.035,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1969,5.159,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1968,5.291,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1967,5.433,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1966,5.635,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1965,5.836,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1964,6.03,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1963,6.191,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1962,6.296,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1961,6.367,,,1
"Fertility rate, total (births per woman)",Malaysia,MYS,1960,6.412,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2024,,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2023,1.916,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2022,1.929,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2021,1.95,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2020,2.075,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2019,2.215,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2018,2.378,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2017,2.525,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2016,2.679,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2015,2.829,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2014,2.894,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2013,3.042,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2012,3.143,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2011,3.236,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2010,3.315,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2009,3.376,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2008,3.401,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2007,3.403,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2006,3.466,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2005,3.448,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2004,3.524,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2003,3.591,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2002,3.651,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2001,3.719,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,2000,3.754,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1999,3.825,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1998,3.884,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1997,3.943,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1996,4.004,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1995,4.067,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1994,4.079,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1993,4.098,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1992,4.161,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1991,4.273,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1990,4.322,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1989,4.365,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1988,4.449,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1987,4.509,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1986,4.563,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1985,4.664,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1984,4.77,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1983,4.867,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1982,4.917,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1981,4.973,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1980,5.108,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1979,5.255,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1978,5.393,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1977,5.442,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1976,5.505,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1975,5.596,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1974,5.693,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1973,5.787,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1972,5.937,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1971,6.083,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1970,6.218,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1969,6.333,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1968,6.448,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1967,6.572,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1966,6.691,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1965,6.799,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1964,6.886,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1963,6.952,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1962,6.98,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1961,6.994,,,1
"Fertility rate, total (births per woman)",Philippines,PHL,1960,6.996,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2024,,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2023,0.97,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2022,1.04,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2021,1.12,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2020,1.1,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2019,1.14,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2018,1.14,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2017,1.16,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2016,1.2,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2015,1.24,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2014,1.25,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2013,1.19,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2012,1.29,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2011,1.2,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2010,1.15,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2009,1.22,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2008,1.28,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2007,1.29,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2006,1.28,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2005,1.26,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2004,1.26,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2003,1.27,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2002,1.37,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2001,1.41,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,2000,1.6,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1999,1.47,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1998,1.48,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1997,1.61,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1996,1.66,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1995,1.67,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1994,1.71,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1993,1.74,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1992,1.72,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1991,1.73,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1990,1.83,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1989,1.75,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1988,1.96,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1987,1.62,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1986,1.43,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1985,1.61,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1984,1.62,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1983,1.61,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1982,1.74,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1981,1.78,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1980,1.82,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1979,1.79,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1978,1.79,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1977,1.82,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1976,2.11,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1975,2.07,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1974,2.35,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1973,2.79,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1972,3.04,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1971,3.02,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1970,3.07,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1969,3.22,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1968,3.53,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1967,3.91,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1966,4.46,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1965,4.66,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1964,4.97,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1963,5.16,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1962,5.21,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1961,5.41,,,1
"Fertility rate, total (births per woman)",Singapore,SGP,1960,5.76,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2024,,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2023,1.212,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2022,1.221,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2021,1.234,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2020,1.259,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2019,1.285,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2018,1.323,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2017,1.363,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2016,1.4,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2015,1.451,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2014,1.484,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2013,1.526,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2012,1.563,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2011,1.571,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2010,1.562,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2009,1.565,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2008,1.587,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2007,1.616,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2006,1.631,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2005,1.644,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2004,1.665,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2003,1.673,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2002,1.688,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2001,1.711,,,1
"Fertility rate, total (births per woman)",Thailand,THA,2000,1.734,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1999,1.768,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1998,1.815,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1997,1.845,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1996,1.865,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1995,1.888,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1994,1.928,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1993,1.967,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1992,2.008,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1991,2.036,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1990,2.065,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1989,2.136,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1988,2.171,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1987,2.255,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1986,2.358,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1985,2.45,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1984,2.582,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1983,2.755,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1982,2.943,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1981,3.127,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1980,3.293,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1979,3.451,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1978,3.617,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1977,3.865,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1976,4.119,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1975,4.364,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1974,4.598,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1973,4.845,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1972,5.077,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1971,5.253,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1970,5.452,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1969,5.704,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1968,5.928,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1967,6.077,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1966,6.182,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1965,6.258,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1964,6.309,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1963,6.342,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1962,6.331,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1961,6.324,,,1
"Fertility rate, total (births per woman)",Thailand,THA,1960,6.325,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2024,,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2023,1.913,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2022,1.927,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2021,1.942,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2020,1.957,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2019,1.943,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2018,1.88,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2017,1.985,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2016,2.0,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2015,2.1,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2014,2.09,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2013,1.98,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2012,1.967,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2011,1.927,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2010,1.906,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2009,1.92,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2008,1.933,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2007,1.911,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2006,1.873,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2005,1.887,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2004,1.968,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2003,1.999,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2002,2.006,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2001,2.023,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,2000,2.028,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1999,1.999,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1998,2.098,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1997,2.274,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1996,2.468,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1995,2.7,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1994,2.941,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1993,3.172,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1992,3.353,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1991,3.524,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1990,3.602,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1989,3.641,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1988,3.623,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1987,3.717,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1986,3.955,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1985,4.206,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1984,4.412,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1983,4.524,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1982,4.593,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1981,4.665,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1980,4.795,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1979,4.94,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1978,5.104,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1977,5.291,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1976,5.461,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1975,5.621,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1974,5.781,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1973,6.108,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1972,6.1,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1971,6.069,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1970,6.019,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1969,6.013,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1968,6.029,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1967,5.883,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1966,5.968,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1965,6.156,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1964,6.285,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1963,6.385,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1962,6.257,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1961,5.476,,,1
"Fertility rate, total (births per woman)",Viet Nam,VNM,1960,6.273,,,1
