indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Urban population (% of total population),Philippines,PHL,1973,34.533,,,0
Urban population (% of total population),Philippines,PHL,1972,34.012,,,0
Urban population (% of total population),Philippines,PHL,1971,33.493,,,0
Urban population (% of total population),Philippines,PHL,1970,32.979,,,0
Urban population (% of total population),Philippines,PHL,1969,32.672,,,0
Urban population (% of total population),Philippines,PHL,1968,32.403,,,0
Urban population (% of total population),Philippines,PHL,1967,32.135,,,0
Urban population (% of total population),Philippines,PHL,1966,31.869,,,0
Urban population (% of total population),Philippines,PHL,1965,31.604,,,0
Urban population (% of total population),Philippines,PHL,1964,31.34,,,0
Urban population (% of total population),Philippines,PHL,1963,31.077,,,0
Urban population (% of total population),Philippines,PHL,1962,30.816,,,0
Urban population (% of total population),Philippines,PHL,1961,30.555,,,0
Urban population (% of total population),Philippines,PHL,1960,30.297,,,0
Urban population (% of total population),Singapore,SGP,2024,,,,0
Urban population (% of total population),Singapore,SGP,2023,100.0,,,0
Urban population (% of total population),Singapore,SGP,2022,100.0,,,0
Urban population (% of total population),Singapore,SGP,2021,100.0,,,0
Urban population (% of total population),Singapore,SGP,2020,100.0,,,0
Urban population (% of total population),Singapore,SGP,2019,100.0,,,0
Urban population (% of total population),Singapore,SGP,2018,100.0,,,0
Urban population (% of total population),Singapore,SGP,2017,100.0,,,0
Urban population (% of total population),Singapore,SGP,2016,100.0,,,0
Urban population (% of total population),Singapore,SGP,2015,100.0,,,0
Urban population (% of total population),Singapore,SGP,2014,100.0,,,0
Urban population (% of total population),Singapore,SGP,2013,100.0,,,0
Urban population (% of total population),Singapore,SGP,2012,100.0,,,0
Urban population (% of total population),Singapore,SGP,2011,100.0,,,0
Urban population (% of total population),Singapore,SGP,2010,100.0,,,0
Urban population (% of total population),Singapore,SGP,2009,100.0,,,0
Urban population (% of total population),Singapore,SGP,2008,100.0,,,0
Urban population (% of total population),Singapore,SGP,2007,100.0,,,0
Urban population (% of total population),Singapore,SGP,2006,100.0,,,0
Urban population (% of total population),Singapore,SGP,2005,100.0,,,0
Urban population (% of total population),Singapore,SGP,2004,100.0,,,0
Urban population (% of total population),Singapore,SGP,2003,100.0,,,0
Urban population (% of total population),Singapore,SGP,2002,100.0,,,0
Urban population (% of total population),Singapore,SGP,2001,100.0,,,0
Urban population (% of total population),Singapore,SGP,2000,100.0,,,0
Urban population (% of total population),Singapore,SGP,1999,100.0,,,0
Urban population (% of total population),Singapore,SGP,1998,100.0,,,0
Urban population (% of total population),Singapore,SGP,1997,100.0,,,0
Urban population (% of total population),Singapore,SGP,1996,100.0,,,0
Urban population (% of total population),Singapore,SGP,1995,100.0,,,0
Urban population (% of total population),Singapore,SGP,1994,100.0,,,0
Urban population (% of total population),Singapore,SGP,1993,100.0,,,0
Urban population (% of total population),Singapore,SGP,1992,100.0,,,0
Urban population (% of total population),Singapore,SGP,1991,100.0,,,0
Urban population (% of total population),Singapore,SGP,1990,100.0,,,0
Urban population (% of total population),Singapore,SGP,1989,100.0,,,0
Urban population (% of total population),Singapore,SGP,1988,100.0,,,0
Urban population (% of total population),Singapore,SGP,1987,100.0,,,0
Urban population (% of total population),Singapore,SGP,1986,100.0,,,0
Urban population (% of total population),Singapore,SGP,1985,100.0,,,0
Urban population (% of total population),Singapore,SGP,1984,100.0,,,0
Urban population (% of total population),Singapore,SGP,1983,100.0,,,0
Urban population (% of total population),Singapore,SGP,1982,100.0,,,0
Urban population (% of total population),Singapore,SGP,1981,100.0,,,0
Urban population (% of total population),Singapore,SGP,1980,100.0,,,0
Urban population (% of total population),Singapore,SGP,1979,100.0,,,0
Urban population (% of total population),Singapore,SGP,1978,100.0,,,0
Urban population (% of total population),Singapore,SGP,1977,100.0,,,0
Urban population (% of total population),Singapore,SGP,1976,100.0,,,0
Urban population (% of total population),Singapore,SGP,1975,100.0,,,0
Urban population (% of total population),Singapore,SGP,1974,100.0,,,0
Urban population (% of total population),Singapore,SGP,1973,100.0,,,0
Urban population (% of total population),Singapore,SGP,1972,100.0,,,0
Urban population (% of total population),Singapore,SGP,1971,100.0,,,0
Urban population (% of total population),Singapore,SGP,1970,100.0,,,0
Urban population (% of total population),Singapore,SGP,1969,100.0,,,0
Urban population (% of total population),Singapore,SGP,1968,100.0,,,0
Urban population (% of total population),Singapore,SGP,1967,100.0,,,0
Urban population (% of total population),Singapore,SGP,1966,100.0,,,0
Urban population (% of total population),Singapore,SGP,1965,100.0,,,0
Urban population (% of total population),Singapore,SGP,1964,100.0,,,0
Urban population (% of total population),Singapore,SGP,1963,100.0,,,0
Urban population (% of total population),Singapore,SGP,1962,100.0,,,0
Urban population (% of total population),Singapore,SGP,1961,100.0,,,0
Urban population (% of total population),Singapore,SGP,1960,100.0,,,0
Urban population (% of total population),Thailand,THA,2024,,,,0
Urban population (% of total population),Thailand,THA,2023,53.608,,,0
Urban population (% of total population),Thailand,THA,2022,52.889,,,0
Urban population (% of total population),Thailand,THA,2021,52.163,,,0
Urban population (% of total population),Thailand,THA,2020,51.43,,,0
Urban population (% of total population),Thailand,THA,2019,50.692,,,0
Urban population (% of total population),Thailand,THA,2018,49.949,,,0
Urban population (% of total population),Thailand,THA,2017,49.2,,,0
Urban population (% of total population),Thailand,THA,2016,48.448,,,0
Urban population (% of total population),Thailand,THA,2015,47.694,,,0
Urban population (% of total population),Thailand,THA,2014,46.943,,,0
Urban population (% of total population),Thailand,THA,2013,46.193,,,0
Urban population (% of total population),Thailand,THA,2012,45.445,,,0
Urban population (% of total population),Thailand,THA,2011,44.698,,,0
Urban population (% of total population),Thailand,THA,2010,43.856,,,0
Urban population (% of total population),Thailand,THA,2009,42.543,,,0
Urban population (% of total population),Thailand,THA,2008,41.242,,,0
Urban population (% of total population),Thailand,THA,2007,39.95,,,0
Urban population (% of total population),Thailand,THA,2006,38.673,,,0
Urban population (% of total population),Thailand,THA,2005,37.411,,,0
Urban population (% of total population),Thailand,THA,2004,36.169,,,0
Urban population (% of total population),Thailand,THA,2003,34.941,,,0
Urban population (% of total population),Thailand,THA,2002,33.734,,,0
Urban population (% of total population),Thailand,THA,2001,32.548,,,0
Urban population (% of total population),Thailand,THA,2000,31.386,,,0
Urban population (% of total population),Thailand,THA,1999,30.969,,,0
Urban population (% of total population),Thailand,THA,1998,30.795,,,0
Urban population (% of total population),Thailand,THA,1997,30.622,,,0
Urban population (% of total population),Thailand,THA,1996,30.449,,,0
Urban population (% of total population),Thailand,THA,1995,30.276,,,0
Urban population (% of total population),Thailand,THA,1994,30.105,,,0
Urban population (% of total population),Thailand,THA,1993,29.934,,,0
Urban population (% of total population),Thailand,THA,1992,29.763,,,0
Urban population (% of total population),Thailand,THA,1991,29.593,,,0
Urban population (% of total population),Thailand,THA,1990,29.424,,,0
Urban population (% of total population),Thailand,THA,1989,29.167,,,0
Urban population (% of total population),Thailand,THA,1988,28.897,,,0
Urban population (% of total population),Thailand,THA,1987,28.628,,,0
Urban population (% of total population),Thailand,THA,1986,28.361,,,0
Urban population (% of total population),Thailand,THA,1985,28.095,,,0
Urban population (% of total population),Thailand,THA,1984,27.832,,,0
Urban population (% of total population),Thailand,THA,1983,27.569,,,0
Urban population (% of total population),Thailand,THA,1982,27.308,,,0
Urban population (% of total population),Thailand,THA,1981,27.049,,,0
Urban population (% of total population),Thailand,THA,1980,26.791,,,0
Urban population (% of total population),Thailand,THA,1979,26.242,,,0
Urban population (% of total population),Thailand,THA,1978,25.606,,,0
Urban population (% of total population),Thailand,THA,1977,24.98,,,0
Urban population (% of total population),Thailand,THA,1976,24.365,,,0
Urban population (% of total population),Thailand,THA,1975,23.758,,,0
Urban population (% of total population),Thailand,THA,1974,23.164,,,0
Urban population (% of total population),Thailand,THA,1973,22.579,,,0
Urban population (% of total population),Thailand,THA,1972,22.006,,,0
Urban population (% of total population),Thailand,THA,1971,21.442,,,0
Urban population (% of total population),Thailand,THA,1970,20.889,,,0
Urban population (% of total population),Thailand,THA,1969,20.668,,,0
Urban population (% of total population),Thailand,THA,1968,20.556,,,0
Urban population (% of total population),Thailand,THA,1967,20.444,,,0
Urban population (% of total population),Thailand,THA,1966,20.332,,,0
Urban population (% of total population),Thailand,THA,1965,20.221,,,0
Urban population (% of total population),Thailand,THA,1964,20.11,,,0
Urban population (% of total population),Thailand,THA,1963,20.0,,,0
Urban population (% of total population),Thailand,THA,1962,19.89,,,0
Urban population (% of total population),Thailand,THA,1961,19.781,,,0
Urban population (% of total population),Thailand,THA,1960,19.672,,,0
Urban population (% of total population),Viet Nam,VNM,2024,,,,0
Urban population (% of total population),Viet Nam,VNM,2023,39.48,,,0
Urban population (% of total population),Viet Nam,VNM,2022,38.766,,,0
Urban population (% of total population),Viet Nam,VNM,2021,38.052,,,0
Urban population (% of total population),Viet Nam,VNM,2020,37.34,,,0
Urban population (% of total population),Viet Nam,VNM,2019,36.628,,,0
Urban population (% of total population),Viet Nam,VNM,2018,35.919,,,0
Urban population (% of total population),Viet Nam,VNM,2017,35.213,,,0
Urban population (% of total population),Viet Nam,VNM,2016,34.51,,,0
Urban population (% of total population),Viet Nam,VNM,2015,33.809,,,0
Urban population (% of total population),Viet Nam,VNM,2014,33.115,,,0
Urban population (% of total population),Viet Nam,VNM,2013,32.429,,,0
Urban population (% of total population),Viet Nam,VNM,2012,31.752,,,0
Urban population (% of total population),Viet Nam,VNM,2011,31.08,,,0
Urban population (% of total population),Viet Nam,VNM,2010,30.417,,,0
Urban population (% of total population),Viet Nam,VNM,2009,29.762,,,0
Urban population (% of total population),Viet Nam,VNM,2008,29.128,,,0
Urban population (% of total population),Viet Nam,VNM,2007,28.504,,,0
Urban population (% of total population),Viet Nam,VNM,2006,27.888,,,0
Urban population (% of total population),Viet Nam,VNM,2005,27.281,,,0
Urban population (% of total population),Viet Nam,VNM,2004,26.683,,,0
Urban population (% of total population),Viet Nam,VNM,2003,26.092,,,0
Urban population (% of total population),Viet Nam,VNM,2002,25.511,,,0
Urban population (% of total population),Viet Nam,VNM,2001,24.937,,,0
Urban population (% of total population),Viet Nam,VNM,2000,24.374,,,0
Urban population (% of total population),Viet Nam,VNM,1999,23.817,,,0
Urban population (% of total population),Viet Nam,VNM,1998,23.371,,,0
Urban population (% of total population),Viet Nam,VNM,1997,22.965,,,0
Urban population (% of total population),Viet Nam,VNM,1996,22.563,,,0
Urban population (% of total population),Viet Nam,VNM,1995,22.166,,,0
Urban population (% of total population),Viet Nam,VNM,1994,21.774,,,0
Urban population (% of total population),Viet Nam,VNM,1993,21.387,,,0
Urban population (% of total population),Viet Nam,VNM,1992,21.006,,,0
Urban population (% of total population),Viet Nam,VNM,1991,20.629,,,0
Urban population (% of total population),Viet Nam,VNM,1990,20.257,,,0
Urban population (% of total population),Viet Nam,VNM,1989,19.891,,,0
Urban population (% of total population),Viet Nam,VNM,1988,19.752,,,0
Urban population (% of total population),Viet Nam,VNM,1987,19.688,,,0
Urban population (% of total population),Viet Nam,VNM,1986,19.625,,,0
Urban population (% of total population),Viet Nam,VNM,1985,19.561,,,0
Urban population (% of total population),Viet Nam,VNM,1984,19.498,,,0
Urban population (% of total population),Viet Nam,VNM,1983,19.435,,,0
Urban population (% of total population),Viet Nam,VNM,1982,19.372,,,0
Urban population (% of total population),Viet Nam,VNM,1981,19.309,,,0
Urban population (% of total population),Viet Nam,VNM,1980,19.247,,,0
Urban population (% of total population),Viet Nam,VNM,1979,19.175,,,0
Urban population (% of total population),Viet Nam,VNM,1978,19.076,,,0
Urban population (% of total population),Viet Nam,VNM,1977,18.978,,,0
Urban population (% of total population),Viet Nam,VNM,1976,18.88,,,0
Urban population (% of total population),Viet Nam,VNM,1975,18.782,,,0
Urban population (% of total population),Viet Nam,VNM,1974,18.685,,,0
Urban population (% of total population),Viet Nam,VNM,1973,18.588,,,0
Urban population (% of total population),Viet Nam,VNM,1972,18.492,,,0
Urban population (% of total population),Viet Nam,VNM,1971,18.396,,,0
Urban population (% of total population),Viet Nam,VNM,1970,18.3,,,0
Urban population (% of total population),Viet Nam,VNM,1969,17.911,,,0
Urban population (% of total population),Viet Nam,VNM,1968,17.529,,,0
Urban population (% of total population),Viet Nam,VNM,1967,17.153,,,0
Urban population (% of total population),Viet Nam,VNM,1966,16.784,,,0
Urban population (% of total population),Viet Nam,VNM,1965,16.421,,,0
Urban population (% of total population),Viet Nam,VNM,1964,16.064,,,0
Urban population (% of total population),Viet Nam,VNM,1963,15.714,,,0
Urban population (% of total population),Viet Nam,VNM,1962,15.369,,,0
Urban population (% of total population),Viet Nam,VNM,1961,15.031,,,0
Urban population (% of total population),Viet Nam,VNM,1960,14.7,,,0
