indicator,country,countryiso3code,date,value,unit,obs_status,decimal
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Malaysia,MYS,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2021,18.1,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2018,16.7,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2015,23.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2012,25.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2009,26.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2006,26.6,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Philippines,PHL,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2020,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2019,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2018,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2017,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2016,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Singapore,SGP,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2022,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2021,6.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2020,6.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2019,6.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2018,9.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2017,7.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2016,8.6,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2015,7.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2014,10.5,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2013,10.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2012,12.6,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2011,13.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2010,16.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2009,17.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2008,20.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2007,20.0,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2006,21.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2004,26.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2002,32.4,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,2000,42.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Thailand,THA,1960,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2024,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2023,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2022,4.3,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2021,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2020,4.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2019,5.7,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2018,6.8,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2017,7.9,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2016,9.2,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2015,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2014,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2013,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2012,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2011,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2010,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2009,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2008,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2007,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2006,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2005,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2004,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2003,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2002,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2001,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,2000,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1999,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1998,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1997,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1996,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1995,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1994,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1993,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1992,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1991,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1990,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1989,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1988,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1987,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1986,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1985,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1984,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1983,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1982,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1981,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1980,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1979,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1978,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1977,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1976,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1975,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1974,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1973,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1972,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1971,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1970,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1969,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1968,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1967,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1966,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1965,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1964,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1963,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1962,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1961,,,,1
Poverty headcount ratio at national poverty lines (% of population),Viet Nam,VNM,1960,,,,1
