country,date,indicator,countryiso3code,value,unit,obs_status,decimal,Region
Cambodia,2017,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,26.57,,,0,ASEAN
Cambodia,2016,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2015,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,26.05,,,0,ASEAN
Cambodia,2013,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2012,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",KHM,5.55,,,0,ASEAN
Cambodia,2024,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2023,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,61.43,,,0,ASEAN
Cambodia,2020,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2019,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2018,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2017,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,52.7,,,0,ASEAN
Cambodia,2016,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2015,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,38.92,,,0,ASEAN
Cambodia,2013,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2012,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",KHM,15.54,,,0,ASEAN
Cambodia,2024,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2023,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2022,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,27.65,,,0,ASEAN
Cambodia,2020,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2019,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2018,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2017,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,19.68,,,0,ASEAN
Cambodia,2016,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2015,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2014,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,26.33,,,0,ASEAN
Cambodia,2013,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2012,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,..,,,0,ASEAN
Cambodia,2011,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",KHM,4.52,,,0,ASEAN
Cambodia,2022,"Account, female (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account, female (% age 15+)",KHM,32.52,,,0,ASEAN
Cambodia,2017,"Account, female (% age 15+)",KHM,21.53,,,0,ASEAN
Cambodia,2014,"Account, female (% age 15+)",KHM,20.5,,,0,ASEAN
Cambodia,2011,"Account, female (% age 15+)",KHM,3.71,,,0,ASEAN
Cambodia,2022,"Account, male (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account, male (% age 15+)",KHM,34.41,,,0,ASEAN
Cambodia,2017,"Account, male (% age 15+)",KHM,21.85,,,0,ASEAN
Cambodia,2014,"Account, male (% age 15+)",KHM,24.29,,,0,ASEAN
Cambodia,2011,"Account, male (% age 15+)",KHM,3.6,,,0,ASEAN
Cambodia,2022,"Account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account, rural (% age 15+)",KHM,27.7,,,0,ASEAN
Cambodia,2017,"Account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Account, urban (% age 15+)",KHM,52.56,,,0,ASEAN
Cambodia,2017,"Account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2024,Current account balance (% of GDP),KHM,..,,,0,ASEAN
Cambodia,2023,Current account balance (% of GDP),KHM,1.30468362030439,,,0,ASEAN
Cambodia,2022,Current account balance (% of GDP),KHM,-18.9575920517337,,,0,ASEAN
Cambodia,2021,Current account balance (% of GDP),KHM,-29.6082488651911,,,0,ASEAN
Cambodia,2020,Current account balance (% of GDP),KHM,-1.00006150750614,,,0,ASEAN
Cambodia,2019,Current account balance (% of GDP),KHM,-7.99991923360397,,,0,ASEAN
Cambodia,2018,Current account balance (% of GDP),KHM,-8.73582304512043,,,0,ASEAN
Cambodia,2017,Current account balance (% of GDP),KHM,-6.15664205071234,,,0,ASEAN
Cambodia,2016,Current account balance (% of GDP),KHM,-6.52773923371679,,,0,ASEAN
Cambodia,2015,Current account balance (% of GDP),KHM,-6.61221348694343,,,0,ASEAN
Cambodia,2014,Current account balance (% of GDP),KHM,-6.55176399019618,,,0,ASEAN
Cambodia,2013,Current account balance (% of GDP),KHM,-6.54160754946616,,,0,ASEAN
Cambodia,2012,Current account balance (% of GDP),KHM,-6.80261456302101,,,0,ASEAN
Cambodia,2011,Current account balance (% of GDP),KHM,-6.39866172664646,,,0,ASEAN
Cambodia,2024,"Current account balance (BoP, current US$)",KHM,..,,,0,ASEAN
Cambodia,2023,"Current account balance (BoP, current US$)",KHM,552346250.599386,,,0,ASEAN
Cambodia,2022,"Current account balance (BoP, current US$)",KHM,-7582000401.47854,,,0,ASEAN
Cambodia,2021,"Current account balance (BoP, current US$)",KHM,-10892923222.489,,,0,ASEAN
Cambodia,2020,"Current account balance (BoP, current US$)",KHM,-348202154.743794,,,0,ASEAN
Cambodia,2019,"Current account balance (BoP, current US$)",KHM,-2934798883.17741,,,0,ASEAN
Cambodia,2018,"Current account balance (BoP, current US$)",KHM,-2895566486.60117,,,0,ASEAN
Cambodia,2017,"Current account balance (BoP, current US$)",KHM,-1807323271.66879,,,0,ASEAN
Cambodia,2016,"Current account balance (BoP, current US$)",KHM,-1733542017.09542,,,0,ASEAN
Cambodia,2015,"Current account balance (BoP, current US$)",KHM,-1598447753.50058,,,0,ASEAN
Cambodia,2014,"Current account balance (BoP, current US$)",KHM,-1444104699.161,,,0,ASEAN
Cambodia,2013,"Current account balance (BoP, current US$)",KHM,-1295705055.03438,,,0,ASEAN
Cambodia,2012,"Current account balance (BoP, current US$)",KHM,-1212670581.62299,,,0,ASEAN
Cambodia,2011,"Current account balance (BoP, current US$)",KHM,-1025873249.21648,,,0,ASEAN
Cambodia,2022,Financial institution account (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2021,Financial institution account (% age 15+),KHM,32.6,,,0,ASEAN
Cambodia,2017,Financial institution account (% age 15+),KHM,17.8,,,0,ASEAN
Cambodia,2014,Financial institution account (% age 15+),KHM,12.56,,,0,ASEAN
Cambodia,2011,Financial institution account (% age 15+),KHM,3.66,,,0,ASEAN
Cambodia,2022,"Financial institution account, female (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Financial institution account, female (% age 15+)",KHM,31.3,,,0,ASEAN
Cambodia,2017,"Financial institution account, female (% age 15+)",KHM,17.24,,,0,ASEAN
Cambodia,2014,"Financial institution account, female (% age 15+)",KHM,10.68,,,0,ASEAN
Cambodia,2011,"Financial institution account, female (% age 15+)",KHM,3.71,,,0,ASEAN
Cambodia,2022,"Financial institution account, male (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Financial institution account, male (% age 15+)",KHM,34.12,,,0,ASEAN
Cambodia,2017,"Financial institution account, male (% age 15+)",KHM,18.48,,,0,ASEAN
Cambodia,2014,"Financial institution account, male (% age 15+)",KHM,14.94,,,0,ASEAN
Cambodia,2011,"Financial institution account, male (% age 15+)",KHM,3.6,,,0,ASEAN
Cambodia,2022,"Financial institution account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Financial institution account, rural (% age 15+)",KHM,27.26,,,0,ASEAN
Cambodia,2017,"Financial institution account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Financial institution account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Financial institution account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Financial institution account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Financial institution account, urban (% age 15+)",KHM,50.54,,,0,ASEAN
Cambodia,2017,"Financial institution account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Financial institution account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Financial institution account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,Mobile money account (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2021,Mobile money account (% age 15+),KHM,6.6,,,0,ASEAN
Cambodia,2017,Mobile money account (% age 15+),KHM,5.66,,,0,ASEAN
Cambodia,2014,Mobile money account (% age 15+),KHM,13.29,,,0,ASEAN
Cambodia,2011,Mobile money account (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2022,"Mobile money account, female (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Mobile money account, female (% age 15+)",KHM,5.16,,,0,ASEAN
Cambodia,2017,"Mobile money account, female (% age 15+)",KHM,5.34,,,0,ASEAN
Cambodia,2014,"Mobile money account, female (% age 15+)",KHM,12.8,,,0,ASEAN
Cambodia,2011,"Mobile money account, female (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Mobile money account, male (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Mobile money account, male (% age 15+)",KHM,8.28,,,0,ASEAN
Cambodia,2017,"Mobile money account, male (% age 15+)",KHM,6.04,,,0,ASEAN
Cambodia,2014,"Mobile money account, male (% age 15+)",KHM,13.92,,,0,ASEAN
Cambodia,2011,"Mobile money account, male (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Mobile money account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Mobile money account, rural (% age 15+)",KHM,4.31,,,0,ASEAN
Cambodia,2017,"Mobile money account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Mobile money account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Mobile money account, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Mobile money account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Mobile money account, urban (% age 15+)",KHM,14.31,,,0,ASEAN
Cambodia,2017,"Mobile money account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Mobile money account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Mobile money account, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,Own a mobile phone (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2021,Own a mobile phone (% age 15+),KHM,81.44,,,0,ASEAN
Cambodia,2017,Own a mobile phone (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2014,Own a mobile phone (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2011,Own a mobile phone (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2022,Owns a debit or credit card (% age 15+),KHM,..,,,0,ASEAN
Cambodia,2021,Owns a debit or credit card (% age 15+),KHM,14.79,,,0,ASEAN
Cambodia,2017,Owns a debit or credit card (% age 15+),KHM,7.56,,,0,ASEAN
Cambodia,2014,Owns a debit or credit card (% age 15+),KHM,7.4,,,0,ASEAN
Cambodia,2011,Owns a debit or credit card (% age 15+),KHM,2.95,,,0,ASEAN
Cambodia,2022,"Owns a debit or credit card, female (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Owns a debit or credit card, female (% age 15+)",KHM,11.2,,,0,ASEAN
Cambodia,2017,"Owns a debit or credit card, female (% age 15+)",KHM,6.93,,,0,ASEAN
Cambodia,2014,"Owns a debit or credit card, female (% age 15+)",KHM,6.28,,,0,ASEAN
Cambodia,2011,"Owns a debit or credit card, female (% age 15+)",KHM,3.17,,,0,ASEAN
Cambodia,2022,"Owns a debit or credit card, male (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Owns a debit or credit card, male (% age 15+)",KHM,18.98,,,0,ASEAN
Cambodia,2017,"Owns a debit or credit card, male (% age 15+)",KHM,8.31,,,0,ASEAN
Cambodia,2014,"Owns a debit or credit card, male (% age 15+)",KHM,8.84,,,0,ASEAN
Cambodia,2011,"Owns a debit or credit card, male (% age 15+)",KHM,2.69,,,0,ASEAN
Cambodia,2022,"Owns a debit or credit card, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Owns a debit or credit card, rural (% age 15+)",KHM,10.59,,,0,ASEAN
Cambodia,2017,"Owns a debit or credit card, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Owns a debit or credit card, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Owns a debit or credit card, rural (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2022,"Owns a debit or credit card, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2021,"Owns a debit or credit card, urban (% age 15+)",KHM,28.9,,,0,ASEAN
Cambodia,2017,"Owns a debit or credit card, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2014,"Owns a debit or credit card, urban (% age 15+)",KHM,..,,,0,ASEAN
Cambodia,2011,"Owns a debit or credit card, urban (% age 15+)",KHM,..,,,0,ASEAN
Data from database: World Development Indicators,2024,,,,,,0,Other
Data from database: World Development Indicators,2023,,,,,,0,Other
Data from database: World Development Indicators,2022,,,,,,0,Other
Data from database: World Development Indicators,2021,,,,,,0,Other
Data from database: World Development Indicators,2020,,,,,,0,Other
Data from database: World Development Indicators,2019,,,,,,0,Other
Data from database: World Development Indicators,2018,,,,,,0,Other
Data from database: World Development Indicators,2017,,,,,,0,Other
Data from database: World Development Indicators,2016,,,,,,0,Other
Data from database: World Development Indicators,2015,,,,,,0,Other
Data from database: World Development Indicators,2014,,,,,,0,Other
Data from database: World Development Indicators,2013,,,,,,0,Other
Data from database: World Development Indicators,2012,,,,,,0,Other
Data from database: World Development Indicators,2011,,,,,,0,Other
India,2022,Account (% age 15+),IND,..,,,0,South Asia
India,2021,Account (% age 15+),IND,77.53,,,0,South Asia
India,2017,Account (% age 15+),IND,79.88,,,0,South Asia
India,2014,Account (% age 15+),IND,53.14,,,0,South Asia
India,2011,Account (% age 15+),IND,35.23,,,0,South Asia
India,2024,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2023,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2022,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2021,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,77.53,,,0,South Asia
India,2020,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2019,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2018,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2017,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,79.88,,,0,South Asia
India,2016,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2015,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2014,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,53.14,,,0,South Asia
India,2013,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2012,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,..,,,0,South Asia
India,2011,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),IND,35.23,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,77.55,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,76.64,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,43.13,,,0,South Asia
India,2013,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2012,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,..,,,0,South Asia
India,2011,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",IND,26.49,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,77.51,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,83.01,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,62.76,,,0,South Asia
India,2013,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2012,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,..,,,0,South Asia
India,2011,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",IND,43.74,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,81.3,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,83.08,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,56.81,,,0,South Asia
India,2013,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2012,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,..,,,0,South Asia
India,2011,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",IND,38.03,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,78.25,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,77.08,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,43.61,,,0,South Asia
India,2013,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2012,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,..,,,0,South Asia
India,2011,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",IND,26.97,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,75.9,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,75.37,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,43.35,,,0,South Asia
India,2013,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2012,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,..,,,0,South Asia
India,2011,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",IND,30.51,,,0,South Asia
India,2024,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2023,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2022,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2021,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,77.05,,,0,South Asia
India,2020,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2019,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2018,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2017,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,81.74,,,0,South Asia
India,2016,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2015,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,..,,,0,South Asia
India,2014,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",IND,59.48,,,0,South Asia
